country;crop;crop_id;type;Scarecity;activity;pb;r.squared;zero_counter
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p040;0.0745610175599496;0.288675383963951;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p043;0.470152986831094;0.14382563214339;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p044;0.0114672252684707;0.394499650778614;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p048;0.910669209261268;0.0503029502487023;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p055;0.991150475508871;0.0176827682494852;0.176470588235294
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p059;0.925949952351738;0.0459172839408325;0.176470588235294
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p061;0.642403693828908;0.108252669230336;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p062;0.989266527665078;0.0192105183017663;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p065;0.12375640117059;0.254696947538278;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p066;0.902249855394936;0.0525897281217337;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p069;0.0364025781756381;0.332333540361848;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p070;0.756072894122738;0.0855556905305005;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p079;0.338041232011907;0.175582658279613;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p080;0.451402696415245;0.147995319920104;0.0588235294117647
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p081;0.111112250902672;0.26218033014333;0.0588235294117647
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p084;0.15875411233806;0.23679543260822;0.0588235294117647
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p085;0.846865134403584;0.0661530587810771;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p087;0.39310866847024;0.161590606562652;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p088;0.994489992833752;0.0144558722290838;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p089;0.814322299964786;0.0733692377217616;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p090;0.890217992507733;0.055730191576301;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p091;0.947471303916852;0.0390170748441427;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p096;0.288482098107268;0.189508080987048;0.0588235294117647
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p099;0.664503310428816;0.103868877759117;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p101;0.719928771705321;0.0928490585822623;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p102;0.881607291674188;0.0578996999051151;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p104;0.730226904428699;0.0907842286901714;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p106;0.399371719130033;0.160077228769531;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p107;0.630255213691236;0.110667620533925;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p108;0.876368957547827;0.0591918674714674;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p109;0.949564362679909;0.0382836659330641;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p110;0.830508805347447;0.0698289570167551;0.0294117647058824
AT;C1100;C1100 Wheat & spelt;droughts;0.5;AT_p115;0.857191875588478;0.0637708897807461;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p002;0.378260035069972;0.165237071033586;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p003;0.415539385622213;0.156233376455466;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p004;0.344664193019224;0.173827063780192;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p005;0.297645050511959;0.186817246802848;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p006;0.203249949862483;0.218076124706238;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p009;0.645874645549046;0.107563551713737;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p010;0.090320326578083;0.276164465573986;0.0588235294117647
AT;R1000;Potatoes;droughts;1;AT_p016;0.10867818849794;0.263700023355239;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p018;0.434654706218942;0.151796379302098;0.117647058823529
AT;R1000;Potatoes;droughts;1;AT_p019;0.335036672821861;0.176386478378658;0.147058823529412
AT;R1000;Potatoes;droughts;1;AT_p021;0.720365447241977;0.0927616724738373;0.0882352941176471
AT;R1000;Potatoes;droughts;1;AT_p023;0.539985659685436;0.128938255524755;0.0882352941176471
AT;R1000;Potatoes;droughts;1;AT_p024;0.206399616436331;0.21687545037585;0.0588235294117647
AT;R1000;Potatoes;droughts;1;AT_p030;0.0813847617150485;0.283010509163314;0.147058823529412
AT;R1000;Potatoes;droughts;1;AT_p031;0.260133218305329;0.198232569866008;0.147058823529412
AT;R1000;Potatoes;droughts;1;AT_p032;0.125636271355739;0.253638039159145;0.0588235294117647
AT;R1000;Potatoes;droughts;1;AT_p033;0.135063735626304;0.248512921737525;0.0588235294117647
AT;R1000;Potatoes;droughts;1;AT_p040;0.902345610432845;0.0525641630765809;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p043;0.554350045367306;0.125974944825921;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p044;0.0874236409826013;0.2783194519605;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p048;0.685045507393832;0.0997953611007724;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p055;0.141452285522797;0.245201142340078;0.176470588235294
AT;R1000;Potatoes;droughts;1;AT_p059;0.497614841350941;0.13786239102339;0.176470588235294
AT;R1000;Potatoes;droughts;1;AT_p061;0.662434056904799;0.10427909345185;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p062;0.997829698832044;0.00978739512815746;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p065;0.0878673152256201;0.277985566172087;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p066;0.00356634167988895;0.449553233308396;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p069;0.746343975979805;0.0875328122846886;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p070;0.882354352309646;0.0577137835053594;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p079;0.855090753675764;0.0642598596081555;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p080;0.606885683933048;0.115332350883231;0.0588235294117647
AT;R1000;Potatoes;droughts;1;AT_p081;0.343510329932551;0.174131344778499;0.0588235294117647
AT;R1000;Potatoes;droughts;1;AT_p084;0.0763366618712271;0.287160752165351;0.0588235294117647
AT;R1000;Potatoes;droughts;1;AT_p085;0.696604469740553;0.0974996115625963;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p087;0.830701414542919;0.0697862866915621;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p088;0.603424376807939;0.116026063651294;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p089;0.208503443931951;0.216081169569598;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p090;0.0890518790510643;0.277100947543474;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p091;0.778448684844699;0.0809556347918665;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p096;0.316637054639634;0.181415718295997;0.0588235294117647
AT;R1000;Potatoes;droughts;1;AT_p099;0.91531917894994;0.0490033128395265;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p101;0.833412267485157;0.0691842602233616;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p102;0.985449116775604;0.0219156686598134;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p104;0.53885442822059;0.129172818728307;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p106;0.409896203360847;0.157565088341926;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p107;0.0285292149757066;0.346204695186238;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p108;0.122732966517989;0.255278925384376;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p109;0.318031105593131;0.181027969090599;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p110;0.538042926889854;0.129341197595638;0.0294117647058824
AT;R1000;Potatoes;droughts;1;AT_p115;0.352399522085272;0.171803930695051;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p002;0.220128752228158;0.211797879499744;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p003;0.193475824416809;0.221894590862118;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p004;0.81569933595688;0.0730713496693668;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p005;0.535357350828741;0.129899107071496;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p006;0.0716110729518829;0.291260070677511;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p009;0.527740308229697;0.131487326311523;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p010;0.159051519019372;0.236657430108213;0.0588235294117647
AT;R2000;Sugar beet;droughts;1;AT_p016;0.228383317208808;0.208858297776868;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p018;0.00083185175561097;0.509657161174923;0.117647058823529
AT;R2000;Sugar beet;droughts;1;AT_p019;0.186590406060052;0.224674168326999;0.147058823529412
AT;R2000;Sugar beet;droughts;1;AT_p021;0.397807663105517;0.160453842173262;0.0882352941176471
AT;R2000;Sugar beet;droughts;1;AT_p023;3.05748288809516e-05;0.619842101676154;0.0882352941176471
AT;R2000;Sugar beet;droughts;1;AT_p024;0.00594988836455231;0.426266915679341;0.0588235294117647
AT;R2000;Sugar beet;droughts;1;AT_p030;0.449042920101634;0.148526320144913;0.147058823529412
AT;R2000;Sugar beet;droughts;1;AT_p031;0.039584829904474;0.327458338294412;0.147058823529412
AT;R2000;Sugar beet;droughts;1;AT_p032;0.130444512992536;0.250986764767223;0.0588235294117647
AT;R2000;Sugar beet;droughts;1;AT_p033;0.209148376056568;0.215838895712129;0.0588235294117647
AT;R2000;Sugar beet;droughts;1;AT_p040;0.769534056669837;0.0827981546901476;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p043;0.831013590396943;0.0697170986651303;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p044;0.34697742524172;0.17321902235315;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p048;0.933875537670726;0.0434934963588823;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p055;1.41960094767905e-06;0.698179981846614;0.176470588235294
AT;R2000;Sugar beet;droughts;1;AT_p059;0.923611284349906;0.0466111699113301;0.176470588235294
AT;R2000;Sugar beet;droughts;1;AT_p061;0.637387926826499;0.109249110150535;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p062;0.145912170514307;0.242959412004302;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p065;0.346396237770746;0.173371543486328;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p066;0.00990972091467033;0.401766917441082;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p069;0.00890260229825832;0.407027563789997;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p070;0.8513260241525;0.0651303983014222;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p079;0.937109606614914;0.0424687355691335;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p080;0.838866549376049;0.0679643573649785;0.0588235294117647
AT;R2000;Sugar beet;droughts;1;AT_p081;0.025638729810603;0.352147597071884;0.0588235294117647
AT;R2000;Sugar beet;droughts;1;AT_p084;0.285041734232904;0.190533713868535;0.0588235294117647
AT;R2000;Sugar beet;droughts;1;AT_p085;0.386968419724115;0.163088275320407;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p087;0.436681045094373;0.151332376892114;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p088;0.207205767620578;0.216570374422166;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p089;0.407147077288368;0.158217649395282;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p090;0.0830603355324007;0.281680552401206;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p091;0.24140944511235;0.204375718170041;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p096;0.0401733814416398;0.326594004709458;0.0588235294117647
AT;R2000;Sugar beet;droughts;1;AT_p099;0.907152074600513;0.0512681063897355;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p101;0.319374559666239;0.180655369570677;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p102;0.876738093151996;0.059101449483851;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p104;0.872143666571771;0.0602202552144858;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p106;0.362141140524231;0.169295902267848;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p107;0.024060644306362;0.355643715444064;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p108;0.00129410291266545;0.49229028284865;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p109;0.468576395433725;0.144172979877839;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p110;0.918701413171762;0.048039771082177;0.0294117647058824
AT;R2000;Sugar beet;droughts;1;AT_p115;0.998731499232017;0.00783850857662648;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p002;0.181447120119437;0.226802488011681;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p003;0.317707438453162;0.181117893927224;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p004;0.276015378745354;0.193266478116681;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p005;0.250127249125482;0.201473971032951;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p006;0.160944911773493;0.235783596347171;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p009;0.616968197094708;0.113316083121;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p010;0.144625469585254;0.24360048685949;0.0588235294117647
AT;I1120;Sunflower;droughts;0.9;AT_p016;0.0272585383083727;0.34874933389487;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p018;0.460452801317725;0.145972028778289;0.117647058823529
AT;I1120;Sunflower;droughts;0.9;AT_p019;0.410060719309471;0.157526117064046;0.147058823529412
AT;I1120;Sunflower;droughts;0.9;AT_p021;0.829324973518575;0.0700909224365916;0.0882352941176471
AT;I1120;Sunflower;droughts;0.9;AT_p023;0.968850116979424;0.0306981686948136;0.0882352941176471
AT;I1120;Sunflower;droughts;0.9;AT_p024;0.269854563101596;0.195168088982955;0.0588235294117647
AT;I1120;Sunflower;droughts;0.9;AT_p030;0.241518913170104;0.204338810531902;0.147058823529412
AT;I1120;Sunflower;droughts;0.9;AT_p031;0.837711230064066;0.0682237459139388;0.147058823529412
AT;I1120;Sunflower;droughts;0.9;AT_p032;0.00181120243286654;0.478583364231451;0.0588235294117647
AT;I1120;Sunflower;droughts;0.9;AT_p033;0.655036724255072;0.105745816963729;0.0588235294117647
AT;I1120;Sunflower;droughts;0.9;AT_p040;0.250813739200924;0.201248617207634;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p043;0.73465724038743;0.0898930974345215;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p044;0.038976476278101;0.328363487166183;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p048;0.733786104127231;0.090068466711472;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p055;0.00284064704606496;0.459519410911601;0.176470588235294
AT;I1120;Sunflower;droughts;0.9;AT_p059;0.865642535335667;0.0617801778981846;0.176470588235294
AT;I1120;Sunflower;droughts;0.9;AT_p061;0.206584807613726;0.216805287794194;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p062;0.878266236540632;0.0587261254009271;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p065;0.0816238134534816;0.2828193749048;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p066;0.905523051546293;0.0517102405262271;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p069;0.923755208527636;0.0465687266965543;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p070;0.75907381295687;0.0849432940389431;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p079;0.186005925930218;0.224913730951347;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p080;0.796497908745322;0.0771772032985026;0.0588235294117647
AT;I1120;Sunflower;droughts;0.9;AT_p081;0.646572741902014;0.107424989897804;0.0588235294117647
AT;I1120;Sunflower;droughts;0.9;AT_p084;0.12473153864258;0.254146050986807;0.0588235294117647
AT;I1120;Sunflower;droughts;0.9;AT_p085;0.925745658686083;0.0459782614345918;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p087;0.486099360000765;0.140343636039375;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p088;0.815176721458407;0.073184472064648;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p089;0.693455211979998;0.0981255169325574;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p090;0.196667318693067;0.220631893291279;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p091;0.109408301463453;0.263241279910875;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p096;0.32876139600452;0.178080693697553;0.0588235294117647
AT;I1120;Sunflower;droughts;0.9;AT_p099;0.577136202379098;0.121325906289017;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p101;0.693664394952678;0.0980839535120866;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p102;0.876477536276992;0.0591652814281333;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p104;0.720624433140982;0.0927098384109171;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p106;0.27031978498113;0.195023424186981;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p107;0.431636781791097;0.152489623457792;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p108;0.14970506751411;0.241095507225544;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p109;0.659246294553635;0.104911092255543;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p110;0.881166802665546;0.058009125700759;0.0294117647058824
AT;I1120;Sunflower;droughts;0.9;AT_p115;0.771055676095217;0.0824846453777341;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p002;0.188306602671809;0.223974071366044;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p003;0.363889933687292;0.16885018522321;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p004;0.0798738306523632;0.284229556851161;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p005;0.447600489731903;0.148851616157557;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p006;0.193215924821399;0.221998119098373;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p009;0.693476796929671;0.0981212282005364;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p010;0.126151832709976;0.253349871770444;0.0588235294117647
AT;I1130;Soya;droughts;0.6;AT_p016;0.0390237631845188;0.328292695081305;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p018;0.352393949779897;0.171805377818555;0.117647058823529
AT;I1130;Soya;droughts;0.6;AT_p019;0.434455097308152;0.151842150221439;0.147058823529412
AT;I1130;Soya;droughts;0.6;AT_p021;0.657671699240883;0.105223298969914;0.0882352941176471
AT;I1130;Soya;droughts;0.6;AT_p023;0.976582379941987;0.0270162515898278;0.0882352941176471
AT;I1130;Soya;droughts;0.6;AT_p024;0.403097970427892;0.159183441630113;0.0588235294117647
AT;I1130;Soya;droughts;0.6;AT_p030;0.625834249468981;0.111547884897199;0.147058823529412
AT;I1130;Soya;droughts;0.6;AT_p031;0.358692829285605;0.170178755240096;0.147058823529412
AT;I1130;Soya;droughts;0.6;AT_p032;0.0323408110444315;0.339122961588118;0.0588235294117647
AT;I1130;Soya;droughts;0.6;AT_p033;0.203457527186283;0.217996561832399;0.0588235294117647
AT;I1130;Soya;droughts;0.6;AT_p040;0.448179277325342;0.148721022440302;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p043;0.963647547811981;0.0329247805448043;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p044;0.0283771469469329;0.346503959463946;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p048;0.292608127089664;0.188289199349913;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p055;0.981940691466451;0.024086514472222;0.176470588235294
AT;I1130;Soya;droughts;0.6;AT_p059;0.605163149812944;0.115677475695112;0.176470588235294
AT;I1130;Soya;droughts;0.6;AT_p061;0.483851565834778;0.140831124331949;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p062;0.942186638895816;0.0408120694202787;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p065;0.106170065682569;0.265295418798574;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p066;0.869179989905215;0.0609346260722278;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p069;0.883951648667841;0.0573148506091621;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p070;0.772200604664396;0.0822484880162296;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p079;0.858036215460553;0.0635737480460028;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p080;0.985327913436508;0.0219949719457514;0.0588235294117647
AT;I1130;Soya;droughts;0.6;AT_p081;0.903602972565687;0.0522275627465574;0.0588235294117647
AT;I1130;Soya;droughts;0.6;AT_p084;0.0604545508907032;0.301927841530732;0.0588235294117647
AT;I1130;Soya;droughts;0.6;AT_p085;0.725103808989888;0.0918125145482932;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p087;0.622174678563566;0.112277238348395;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p088;0.907512739783156;0.0511698073017278;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p089;0.809248102719123;0.0744620871465485;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p090;0.928487662506101;0.0451538131325026;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p091;0.748154823101111;0.0871657136334314;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p096;0.365712311892278;0.168387137333109;0.0588235294117647
AT;I1130;Soya;droughts;0.6;AT_p099;0.94468624080902;0.0399726909346753;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p101;0.687173747381437;0.0993729606384964;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p102;0.995422066525997;0.0133690276689142;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p104;0.691998952637555;0.0984148259906511;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p106;0.70205238486461;0.0964159226826235;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p107;0.262326398763105;0.197534141695349;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p108;0.916416097466344;0.0486925668692422;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p109;0.524848939036985;0.132092538209593;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p110;0.00222202440373324;0.470028007204834;0.0294117647058824
AT;I1130;Soya;droughts;0.6;AT_p115;3.74428578205075e-07;0.726651362416135;0.0294117647058824
AT;G3000;Green maize;droughts;1;AT_p002;0.0967573603159435;0.271573704904481;0.0294117647058824
AT;G3000;Green maize;droughts;1;AT_p003;0.357003645130427;0.170613181724174;0.0294117647058824
AT;G3000;Green maize;droughts;1;AT_p004;0.0936974094506651;0.2737233850857;0.0294117647058824
AT;G3000;Green maize;droughts;1;AT_p005;0.0438760139640603;0.321393882667777;0.0294117647058824
AT;G3000;Green maize;droughts;1;AT_p006;0.365735019462192;0.168381376668489;0.0294117647058824
AT;G3000;Green maize;droughts;1;AT_p009;0.21102260515641;0.215138014852681;0.0294117647058824
AT;G3000;Green maize;droughts;1;AT_p010;0.537482929813436;0.129457446817993;0.0588235294117647
AT;G3000;Green maize;droughts;1;AT_p016;0.148489100001875;0.241688925732777;0.0294117647058824
AT;G3000;Green maize;droughts;1;AT_p018;0.629062012407205;0.110905115384243;0.117647058823529
AT;G3000;Green maize;droughts;1;AT_p019;0.558556644833785;0.125112177197485;0.147058823529412
AT;G3000;Green maize;droughts;1;AT_p021;0.600740634448287;0.116564524794323;0.0882352941176471
AT;G3000;Green maize;droughts;1;AT_p023;0.98829379260213;0.0199429312120905;0.0882352941176471
AT;G3000;Green maize;droughts;1;AT_p024;0.378256062491705;0.165238058087569;0.0588235294117647
AT;G3000;Green maize;droughts;1;AT_p030;0.0287849809754726;0.345704476630442;0.147058823529412
