;country;crop_name;crop_id;uncertainty_indicator;odds_ratio_days_heatwave;odds_ratio_days_coldwave;odds_ratio_days_drought;odds_ratio_days_flood;odds_ratio_exp_area_heatwaves;odds_ratio_exp_area_coldwaves;odds_ratio_exp_area_droughts;odds_ratio_exp_area_floods;max_likelihood_pseudo_R2;Wald_Test_p_val_days_heatwave;Wald_Test_p_val_days_coldwave;Wald_Test_p_val_days_drought;Wald_Test_p_val_days_flood;Wald_Test_p_val_exp_area_heatwaves;Wald_Test_p_val_exp_area_coldwaves;Wald_Test_p_val_exp_area_droughts;Wald_Test_p_val_exp_area_floods
127;FR;Green maize;G3000;0.977996232896745;1.03540259267856;0.885780113812561;1.02336594116075;1.12410444395614;0.690510489105099;23.4152390258633;0.291444043649327;0.54440011257687;0.390908306056518;0.571844947443638;0.0154238813039079;0.0224249030680629;0.544349126299567;0.718395776790961;0.00596502869149134;0.0735604608286234;0.293174435768069
173;IT;Sunflower seed;I1120;0.886898856114578;1.02990938419458;1.06247442096128;0.996585862007228;1.01732048845319;0.809107050101481;0.324685189146194;1.40649536071857;0.763994671598584;0.387812001520704;0.113003758904252;0.114842311625601;0.815292655542843;0.743125352966976;0.598544189840214;0.131765638793219;0.663470065905379;0.426868024416149
59;HR;Aromatic & medicinal plants;I5000;0.239;1.0393804656961;0.986915390890688;0.988237968038339;1.19460842926323;0.555726826587864;1.17488603390365;1.50799888495023;0.77937724810946;0.387124901604578;0.0198753449562591;0.397474352582286;0.103236034084587;0.027563075807587;0.0851083990564738;0.633167438181101;0.310035330370451;0.373030827590802
15;AT;Green plants fodder;G0000;0.239;1.03449471711486;0.98902134535749;0.967250932138167;1.12124635306219;0.826503076525669;1.28332623409187;4.58010045346606;0.798899995132529;0.38581247461743;0.10691341201784;0.505601645200563;0.0182704714464408;0.471317749449586;0.602577494878212;0.480459148341107;0.0329783570325269;0.436514902683719
75;CZ;Hemp;I2200;0.087;1.01337679915437;1.00285054872966;1.00311338461129;1.00884528276335;0.651424323234265;0.810798824875453;1.29522657493996;0.920880549322617;0.380891854398508;0.451363593502911;0.813844491826811;0.447634219448391;0.385263585652544;0.205035156583215;0.422621420087542;0.235586973360957;0.614776299222733
258;ES;Rye;C1200;0.239;1.03981966387692;0.956025430678784;1.01570956301958;1.12390516003846;0.352427688986611;1.94737917990472;0.675310555270546;0.70986970792686;0.380270512225147;0.0600018027157592;0.468558781197338;0.0900786464138114;0.679990419530687;0.0289393051446943;0.551794711511666;0.480618350468323;0.589182279316609
76;CZ;Hops;I4000;0.109;0.993137410662704;1.00467971010915;1.00924771481118;0.999163984227565;1.41186577136134;0.885275447873395;0.871203952644149;1.1814936016648;0.379237332760611;0.765043082360035;0.768370006929056;0.0922741939920928;0.949541605027845;0.432875170174308;0.721195142190989;0.626366118339626;0.438627932261967
14;AT;Hops;I4000;0.109;1.03181777074476;0.979531652938662;0.946514969291652;1.41894393224224;0.812582588818981;1.40775781020723;13.2867035822138;0.736072484528345;0.378241796294006;0.263515506995179;0.417792127411319;0.0428068377350647;0.0680041470063498;0.663642163973286;0.518271312116112;0.034472505111519;0.392996257712214
7;AT;Roots & tubers;R0000;0.109;1.0612366661963;0.999808298087465;1.02417552146557;1.08584234873829;0.311920045254451;0.917570054627578;0.485856035747648;0.862628195536344;0.376685218511216;0.0444063457574204;0.991792668167905;0.0665896110236089;0.708917039350399;0.0348956838897063;0.831298770215567;0.273152752805223;0.708949294649543
129;DE;Rye;C1200;0.239;0.89112383315065;0.978465615706871;1.01028372557132;0.628609014518477;4.97949287416766;1.80878038801562;0.860115355386229;3.52869615261927;0.376185187195161;0.255107830751276;0.278156018728681;0.0745268629197596;0.151595140628202;0.353524147107249;0.227977152105964;0.751958399515423;0.106429200451563
176;IT;Hemp;I2200;0.00641666666666667;1.02843592164781;0.974055917866678;1.00578990872545;0.984549052539982;0.700917088244303;1.37710769856563;0.821389139233491;1.27521163635937;0.375779525156171;0.0569910953474172;0.468646998595142;0.642660243679491;0.697590797384254;0.316059660421419;0.669311600635255;0.733746435223501;0.304719090242983
205;PL;Maize;C1500;0.231080652718076;1.0506951263459;1.00078005897273;1.01770234991913;1.10286965415689;0.513808938711243;0.969612494028249;0.501826827812807;1.09851713629592;0.37132787731007;0.162783653277037;0.969621643657005;0.0978399705868845;0.639508739004337;0.290457628992367;0.950514668245086;0.282840875256813;0.868594841522254
49;HR;Oats;C1400;0.239;1.00438756930398;0.997334093406043;0.997901828171977;1.15874553635552;1.05896501444998;1.06341356063222;1.4201847856183;0.95515497488475;0.369168941470577;0.777941019080584;0.860083474791648;0.762697453179897;0.0592398682024293;0.860435913556501;0.852141060269185;0.374651565545109;0.866073379369221
229;RO;Barley;C1300;0.565;0.984160989893715;1.00006186236502;1.02189451109187;1.00675728152445;1.76922202399239;1.3673997965678;0.4013577248409;0.958569196004603;0.369066916846591;0.525655997830041;0.997856610498399;0.0937027938738206;0.72153558316982;0.26531045541215;0.547602388204861;0.238181963444916;0.854827128110384
99;FI;Oats;C1400;0.239;0.977787293753101;1.01596336371008;1.03595381186237;0.587846032401469;2.14112827261429;0.819054741509976;0.211625464220372;NA;0.368988691455626;0.25958665079261;0.13176880522496;0.0226828134915482;0.222450170896458;0.0464033129216547;0.456859358500744;0.0228803123156603;1
260;ES;Oats;C1400;0.239;1.00039552469508;0.990203603933972;0.996605209325544;1.28254051698805;0.865551869486837;1.13573661905418;2.44316716649153;0.330312820175373;0.368774834102397;0.984505097586396;0.888889290278514;0.759824515910245;0.236371016342764;0.776093602027585;0.922955398773863;0.201443762665458;0.0747382079453136
36;BG;Sorghum;C1700;0.022;1.04701641160179;0.992405703352469;0.995604760189505;1.00668958818778;0.842261235304453;1.06618587735838;1.10203010406494;0.880107256252886;0.36847024262025;0.110158130187667;0.816920207070982;0.686107881722913;0.764575163578649;0.735165652107912;0.920301315790287;0.87271859645282;0.653201488680159
148;HU;Potatoes;R1000;0.522;0.98498601382265;1.00044381749343;1.01285946004919;0.875170173377418;1.93143534944181;1.07036648305534;0.526933676896644;2.81073343607978;0.36779243325499;0.460594665992532;0.980925037510681;0.182983682489999;0.0847461229012005;0.0829506612614431;0.868449831891641;0.270728354367674;0.0098334645679784
140;DE;Green maize;G3000;0.901440116180202;1.10747281953052;1.01044901922554;1.00095251297977;1.39824616290016;0.391550143072819;0.88572858496084;0.817229276055695;0.42842593550114;0.367276186313052;0.218391052577844;0.583923884822774;0.875734052753773;0.108025806165913;0.477352646516165;0.804510133716909;0.693171643356377;0.12922232525384
1;AT;Wheat & spelt;C1100;0.543;0.967484497281059;0.986090624452615;0.998777003946655;1.48132163938138;1.47126503442858;2.13688333911433;2.03426336834788;0.502837123823792;0.364980041103914;0.271123894476694;0.487420018634518;0.930567326465415;0.0955567303959824;0.480655826416024;0.0870589700645331;0.331022858100395;0.104362983839441
61;HR;Temporary grassland;G1000;0.239;1.00103808382711;1.00369101131529;1.01328846871803;1.06724684202711;0.937467153336798;0.774202289936064;0.7689105613596;0.884324108557134;0.361264200733808;0.947012763184232;0.809005716052981;0.0664154332798116;0.396568055955106;0.843888302190603;0.442775939146011;0.507441254469738;0.65384724743692
141;HU;Wheat & spelt;C1100;0.109;1.00012376403478;0.985571708590216;1.01346346131619;1.05056370674306;0.832889088752239;2.02425879442774;0.589893473309009;0.89240239601987;0.360232103040991;0.995386946006463;0.424206448075881;0.147277705929784;0.552366295257166;0.651168862371851;0.0879510318943637;0.337412060616921;0.787001169393794
145;HU;Maize;C1500;0.239;1.01835235212981;0.996475214797489;1.00855406237335;0.9636818873301;1.10185961460039;1.01329225938391;0.74078675515213;1.21959447867123;0.355943204523131;0.408155851044032;0.845962055067485;0.332036397074135;0.677147809275736;0.814930842372368;0.974141966862173;0.568932019925504;0.663760898574504
115;FR;Potatoes;R1000;0.977995928853582;1.19039758639426;0.97925466967414;1.00823685840769;0.993241637677235;0.0849429671287459;1.86097046026398;0.502533025127968;2.40564104322274;0.350249223908941;0.0956279716502992;0.50366202671855;0.138588706263495;0.970257897511041;0.113842585061545;0.356003487755095;0.10058753832131;0.111162163605952
161;IE;Oats;C1400;0.239;1.05678242248872;0.976270942968589;0.974589532135975;0.989960173307252;0.647400274714586;2.72939220315128;2.8169459409559;0.866606338139132;0.349668124178566;0.0981201594378289;0.136398931256789;0.0176488271875962;0.836436847960832;0.41385771721221;0.0258705134850176;0.0517029540062111;0.680855354630774
225;PT;Hops;I4000;0.348;1.00268662640836;1.06585694118278;0.999400049069359;1.06346708506361;0.700341893829448;NA;0.796877895753978;0.839047105252685;0.349328623397087;0.944633547575374;0.0370546726922744;0.928622599119798;0.395305999287063;0.528273068039427;1;NA;0.567385128619631
293;UK;Potatoes;R1000;0.557957350727546;0.938136238536213;0.994508815086099;0.977760656538473;1.05169222307194;2.21920795078059;1.04123576556409;6.08343430483201;1.59118200049987;0.34929483958203;0.3805806535135;0.812225377422827;0.0936957405393814;0.713159058269775;0.459486901624848;0.949118801538214;0.0336070310923541;0.318468070518854
135;DE;Sugar beet;R2000;0.921709839883662;0.957656368994372;0.980009786923443;1.01233506690814;1.30946420511362;1.57961589809178;1.821420557968;0.695637220734043;0.831410161426244;0.348982477428554;0.599309574353985;0.2599211395489;0.0332140204425752;0.22902213648127;0.730785330350423;0.203615646777249;0.445415479582087;0.747728456721684
