country;crop;crop_id;type;Scarecity;activity;pb;r.squared;zero_counter
BG;C1200;Rye;floods;0;BG_p093;9.6107251150638e-06;0.684654267981655;0.411764705882353
BG;C1200;Rye;floods;0;BG_p096;0.010287315981934;0.440152825205239;0.117647058823529
BG;C1200;Rye;floods;0;BG_p099;0.220819708531345;0.248112649899045;0.0294117647058824
BG;C1200;Rye;floods;0;BG_p100;0.320528506388349;0.215116164549224;0.0294117647058824
BG;C1200;Rye;floods;0;BG_p101;0.71985490541957;0.119442337680132;0.0294117647058824
BG;C1200;Rye;floods;0;BG_p102;0.948053287053791;0.0557873013038553;0.0294117647058824
BG;C1200;Rye;floods;0;BG_p104;0.953925499310884;0.0531599253499417;0.0294117647058824
BG;C1200;Rye;floods;0;BG_p105;0.106868746507132;0.303531686920218;0.0588235294117647
BG;C1200;Rye;floods;0;BG_p106;0.697544042332227;0.12446831395146;0.0294117647058824
BG;C1200;Rye;floods;0;BG_p107;0.264253961782644;0.232708326648646;0.0294117647058824
BG;C1200;Rye;floods;0;BG_p108;0.815081018127848;0.0969251209141739;0.0294117647058824
BG;C1200;Rye;floods;0;BG_p109;0.385013270092575;0.197187883018869;0.0294117647058824
BG;C1200;Rye;floods;0;BG_p110;0.792506829317885;0.102490021917669;0.588235294117647
BG;C1200;Rye;floods;0;BG_p115;0.0811063373938583;0.322421084810034;0.0588235294117647
BG;C1200;Rye;floods;0;BG_p118;0.676217961468869;0.129230137072205;0.205882352941176
BG;C1300;Barley;floods;0;BG_p001;0.717038547777815;0.093427095833136;0.0882352941176471
BG;C1300;Barley;floods;0;BG_p002;0.071368293013344;0.291476757093255;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p003;0.0560795473338228;0.306572281503824;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p004;0.338780458922999;0.17538560527879;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p005;0.576068692348461;0.121542449207264;0.0588235294117647
BG;C1300;Barley;floods;0;BG_p006;0.351519418759356;0.172032673994877;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p007;0.755752414778711;0.0856210163105388;0.235294117647059
BG;C1300;Barley;floods;0;BG_p008;0.0123729593397993;0.390667379465775;0.294117647058824
BG;C1300;Barley;floods;0;BG_p009;0.00275758413731146;0.460802762886231;0.0882352941176471
BG;C1300;Barley;floods;0;BG_p010;0.30348109740362;0.185133037488355;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p016;0.45259902255254;0.147726672457915;0.352941176470588
BG;C1300;Barley;floods;0;BG_p017;0.142655533678413;0.244590842311972;0.176470588235294
BG;C1300;Barley;floods;0;BG_p018;0.253865207279534;0.200252290477365;0.264705882352941
BG;C1300;Barley;floods;0;BG_p019;0.964887880505943;0.0324087916845926;0.176470588235294
BG;C1300;Barley;floods;0;BG_p020;0.0127473269901204;0.389155626267191;0.117647058823529
BG;C1300;Barley;floods;0;BG_p021;0.427037997039886;0.153551125919724;0.147058823529412
BG;C1300;Barley;floods;0;BG_p022;0.396805598838849;0.160695589989139;0.441176470588235
BG;C1300;Barley;floods;0;BG_p023;0.154138637565378;0.238963723089972;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p024;0.231823915653843;0.207656339630945;0.117647058823529
BG;C1300;Barley;floods;0;BG_p025;0.820960791370708;0.0719277484785953;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p030;0.865012488437947;0.0619299911051682;0.176470588235294
BG;C1300;Barley;floods;0;BG_p031;0.0687672117882714;0.293838122764128;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p032;0.125385717023177;0.253778429388071;0.0588235294117647
BG;C1300;Barley;floods;0;BG_p033;0.0582511258315242;0.304229881920751;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p037;0.425929498268372;0.15380793332244;0.970588235294118
BG;C1300;Barley;floods;0;BG_p040;0.176954412915858;0.228700151667769;0.147058823529412
BG;C1300;Barley;floods;0;BG_p043;0.801093104370407;0.0762034914132446;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p044;0.0417739295069227;0.324297516334257;0.0588235294117647
BG;C1300;Barley;floods;0;BG_p048;0.0142376499968734;0.383502557021346;0.0588235294117647
BG;C1300;Barley;floods;0;BG_p050;0.0784866099869022;0.285365905753404;0.676470588235294
BG;C1300;Barley;floods;0;BG_p052;0.280832908937012;0.191800272719747;0.235294117647059
BG;C1300;Barley;floods;0;BG_p055;0.681328488717489;0.100532848171325;0.0588235294117647
BG;C1300;Barley;floods;0;BG_p059;0.403353803903824;0.159122254048042;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p061;0.802627651776273;0.0758771479600601;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p062;0.95692514478481;0.035585632886475;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p063;0.655044980965948;0.105744179511267;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p065;0.737538234069679;0.0893125890454465;0.5
BG;C1300;Barley;floods;0;BG_p066;0.742744721816868;0.0882613165358873;0.0882352941176471
BG;C1300;Barley;floods;0;BG_p067;0.816539294616882;0.0728893618993668;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p068;0.536857652945737;0.129587300873425;0.0882352941176471
BG;C1300;Barley;floods;0;BG_p069;0.641604735218309;0.108411340077694;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p070;0.815584438290009;0.0730962269388121;0.117647058823529
BG;C1300;Barley;floods;0;BG_p071;0.672840766461622;0.102216034028591;0.0882352941176471
BG;C1300;Barley;floods;0;BG_p072;0.521852041437208;0.132721242939889;0.852941176470588
BG;C1300;Barley;floods;0;BG_p078;0.662678376440082;0.104230657812371;0.235294117647059
BG;C1300;Barley;floods;0;BG_p079;0.986377044480829;0.0212966273428819;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p080;0.954186855893369;0.0366126313330597;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p081;0.420751898558199;0.155012382285495;0.0588235294117647
BG;C1300;Barley;floods;0;BG_p082;0.567624712276359;0.123259469111561;0.705882352941177
BG;C1300;Barley;floods;0;BG_p083;0.125619994931328;0.253647152256642;0.0588235294117647
BG;C1300;Barley;floods;0;BG_p084;0.013994027558942;0.384389743125122;0.0588235294117647
BG;C1300;Barley;floods;0;BG_p085;0.943870798703974;0.0402483545553895;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p086;0.262390306158092;0.197513853010282;0.0588235294117647
BG;C1300;Barley;floods;0;BG_p087;0.773245975945119;0.0820326672687422;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p088;0.298280985843889;0.186632629740405;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p089;0.0826741676641393;0.281985065239603;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p090;0.204520053630769;0.217590265681905;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p091;0.54608189092452;0.127677262131943;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p092;0.476662096392034;0.142397574503254;0.352941176470588
BG;C1300;Barley;floods;0;BG_p093;0.13550686326512;0.248279197706731;0.411764705882353
BG;C1300;Barley;floods;0;BG_p096;0.0902410009258195;0.27622270954851;0.117647058823529
BG;C1300;Barley;floods;0;BG_p099;0.679570894362043;0.100881476769748;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p100;0.243504938929065;0.203671329989218;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p101;0.478493521251502;0.141997477122539;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p102;0.943778527330136;0.0402794336803152;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p104;0.577610072748814;0.121229818946965;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p105;0.0741170261754899;0.289058840734952;0.0588235294117647
BG;C1300;Barley;floods;0;BG_p106;0.670151672390096;0.102749152215538;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p107;0.180885549281215;0.227037682588605;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p108;0.52757744620858;0.131521381204428;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p109;0.444619451205901;0.149525649010735;0.0294117647058824
BG;C1300;Barley;floods;0;BG_p110;0.626331327038028;0.111448866993535;0.588235294117647
BG;C1300;Barley;floods;0;BG_p115;0.191430873489156;0.222712075411642;0.0588235294117647
BG;C1300;Barley;floods;0;BG_p118;0.741567707925501;0.0884992304181856;0.205882352941176
BG;C1500;Maize;floods;0.2;BG_p001;0.800813161965694;0.100464354099702;0.0882352941176471
BG;C1500;Maize;floods;0.2;BG_p002;0.455421384511928;0.179414208991253;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p003;0.404355323438786;0.192150028290686;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p004;0.646945515583636;0.13572785562403;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p005;0.173832390079959;0.267461143903716;0.0588235294117647
BG;C1500;Maize;floods;0.2;BG_p006;0.396165817091043;0.194266873076416;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p007;0.98455462671188;0.0348667576482894;0.235294117647059
BG;C1500;Maize;floods;0.2;BG_p008;9.09259165448364e-05;0.622838282372605;0.294117647058824
BG;C1500;Maize;floods;0.2;BG_p009;4.72673531647259e-05;0.642124917541862;0.0882352941176471
BG;C1500;Maize;floods;0.2;BG_p010;0.921081369102596;0.0662821985833496;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p016;0.788756227458476;0.103397120704015;0.352941176470588
BG;C1500;Maize;floods;0.2;BG_p017;0.0161785443117422;0.417168051189019;0.176470588235294
BG;C1500;Maize;floods;0.2;BG_p018;0.027918031092143;0.387599871479711;0.264705882352941
BG;C1500;Maize;floods;0.2;BG_p019;0.371535257515288;0.200781083876579;0.176470588235294
BG;C1500;Maize;floods;0.2;BG_p020;0.0203189362750605;0.405083610336096;0.117647058823529
BG;C1500;Maize;floods;0.2;BG_p021;0.0234002510477529;0.397408453278013;0.147058823529412
BG;C1500;Maize;floods;0.2;BG_p022;0.6100447247443;0.143906301571649;0.441176470588235
BG;C1500;Maize;floods;0.2;BG_p023;0.436237015586647;0.184112819633028;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p024;0.986771797224973;0.0329086306962723;0.117647058823529
BG;C1500;Maize;floods;0.2;BG_p025;0.527164474064214;0.162540629832951;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p030;0.94452169774129;0.0572946313362455;0.176470588235294
BG;C1500;Maize;floods;0.2;BG_p031;0.064131465489382;0.337762421532055;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p032;0.174754738668701;0.267046072106074;0.0588235294117647
BG;C1500;Maize;floods;0.2;BG_p033;0.125662226815098;0.291946099582049;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p037;0.0143089523333967;0.423532778798944;0.970588235294118
BG;C1500;Maize;floods;0.2;BG_p040;0.128009790297117;0.290597082737846;0.147058823529412
BG;C1500;Maize;floods;0.2;BG_p043;0.053706235042771;0.3489483943099;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p044;0.0381282338707582;0.36966391941249;0.0588235294117647
BG;C1500;Maize;floods;0.2;BG_p048;0.0041953679630298;0.48213769610133;0.0588235294117647
BG;C1500;Maize;floods;0.2;BG_p050;0.0416193015018969;0.364470927241782;0.676470588235294
BG;C1500;Maize;floods;0.2;BG_p052;0.470012706506043;0.175900390301094;0.235294117647059
BG;C1500;Maize;floods;0.2;BG_p055;0.803976580613868;0.0996864538332101;0.0588235294117647
BG;C1500;Maize;floods;0.2;BG_p059;0.953833415928959;0.0532024191834618;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p061;0.208996318057096;0.252673716734882;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p062;0.94830644470878;0.0556772780174191;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p063;0.557450760647447;0.155659241377943;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p065;0.762319067224377;0.10967589441836;0.5
BG;C1500;Maize;floods;0.2;BG_p066;0.481467826565182;0.1731744823771;0.0882352941176471
BG;C1500;Maize;floods;0.2;BG_p067;0.687718796335379;0.126666271311943;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p068;0.654147318713421;0.134131660579623;0.0882352941176471
BG;C1500;Maize;floods;0.2;BG_p069;0.944194427687775;0.057431824024799;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p070;0.81537690956371;0.0968508499881075;0.117647058823529
BG;C1500;Maize;floods;0.2;BG_p071;0.96041707946223;0.0500435229301099;0.0882352941176471
BG;C1500;Maize;floods;0.2;BG_p072;0.598617653908057;0.146445495694949;0.852941176470588
BG;C1500;Maize;floods;0.2;BG_p078;0.989185183201907;0.0305440449951248;0.235294117647059
BG;C1500;Maize;floods;0.2;BG_p079;0.945726236661055;0.0567861329884191;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p080;0.618824835866124;0.141958455846257;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p081;0.456805867545317;0.179078685029867;0.0588235294117647
BG;C1500;Maize;floods;0.2;BG_p082;0.843170753911314;0.0896867177018162;0.705882352941177
BG;C1500;Maize;floods;0.2;BG_p083;0.140700716642948;0.283621923979377;0.0588235294117647
BG;C1500;Maize;floods;0.2;BG_p084;0.00048908046172537;0.567538427879976;0.0588235294117647
BG;C1500;Maize;floods;0.2;BG_p085;0.759049108232004;0.110440215681287;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p086;0.0188087297989546;0.409220381067702;0.0588235294117647
BG;C1500;Maize;floods;0.2;BG_p087;0.346509564407328;0.207656487861748;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p088;0.916796929731833;0.0677784734084867;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p089;0.0835801059985784;0.320411211280369;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p090;0.138895367941192;0.284583473924722;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p091;0.696359816696563;0.124733659950303;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p092;0.971049105587979;0.0442794522861656;0.352941176470588
BG;C1500;Maize;floods;0.2;BG_p093;2.73802834697118e-24;0.9873092207555;0.411764705882353
BG;C1500;Maize;floods;0.2;BG_p096;2.54850180910792e-06;0.715883212075937;0.117647058823529
BG;C1500;Maize;floods;0.2;BG_p099;0.660998123336699;0.132612144754389;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p100;0.255109172939714;0.235796711877927;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p101;0.894271958068626;0.0751280161653936;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p102;0.688165391292617;0.126566531732076;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p104;0.653604799908227;0.134251939138707;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p105;0.000949527257673668;0.543155166242552;0.0588235294117647
BG;C1500;Maize;floods;0.2;BG_p106;0.542711603194318;0.158994603621377;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p107;0.136273806710022;0.285997181204686;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p108;0.73999668179741;0.11484943852685;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p109;0.333303008439726;0.211403917635269;0.0294117647058824
BG;C1500;Maize;floods;0.2;BG_p110;0.737942254675909;0.115320829001315;0.588235294117647
BG;C1500;Maize;floods;0.2;BG_p115;0.0097951088220991;0.442564788417329;0.0588235294117647
BG;C1500;Maize;floods;0.2;BG_p118;0.659013814492549;0.133052405746812;0.205882352941176
BG;C1700;Sorghum;floods;0;BG_p001;0.790827043476328;0.0783719231835168;0.0882352941176471
BG;C1700;Sorghum;floods;0;BG_p002;0.705568211082952;0.0957158447763289;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p003;0.432808254460969;0.152220213157422;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p004;0.78810315528572;0.078943211344861;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p005;0.936703797600233;0.0425985629700957;0.0588235294117647
BG;C1700;Sorghum;floods;0;BG_p006;0.318661612391883;0.180852970555827;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p007;0.89164435583716;0.0553648983352483;0.235294117647059
BG;C1700;Sorghum;floods;0;BG_p008;0.00292726584730079;0.458216614818025;0.294117647058824
BG;C1700;Sorghum;floods;0;BG_p009;4.34390566982366e-05;0.609560275040069;0.0882352941176471
BG;C1700;Sorghum;floods;0;BG_p010;0.794553709577588;0.077587638752774;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p016;0.895084337458899;0.054476477348563;0.352941176470588
BG;C1700;Sorghum;floods;0;BG_p017;0.136095164155491;0.247969849812786;0.176470588235294
BG;C1700;Sorghum;floods;0;BG_p018;0.129632125501525;0.251429114918705;0.264705882352941
BG;C1700;Sorghum;floods;0;BG_p019;0.190134850100553;0.22323364641723;0.176470588235294
BG;C1700;Sorghum;floods;0;BG_p020;0.0136764693951342;0.385566905372692;0.117647058823529
BG;C1700;Sorghum;floods;0;BG_p021;0.513616472381283;0.134456564627644;0.147058823529412
BG;C1700;Sorghum;floods;0;BG_p022;0.132181367681451;0.250048435205042;0.441176470588235
BG;C1700;Sorghum;floods;0;BG_p023;0.726991683592032;0.0914338485423496;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p024;0.71877019282643;0.0930808425061754;0.117647058823529
BG;C1700;Sorghum;floods;0;BG_p025;0.516585735219041;0.133829595129922;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p030;0.876941726246645;0.0590515300698774;0.176470588235294
BG;C1700;Sorghum;floods;0;BG_p031;0.0137064316674153;0.385454810878326;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p032;0.355966734792507;0.170880500063849;0.0588235294117647
BG;C1700;Sorghum;floods;0;BG_p033;0.0306804051233464;0.342113508260341;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p037;0.439304277483389;0.150733416815863;0.970588235294118
BG;C1700;Sorghum;floods;0;BG_p040;0.152252426160458;0.23986464457575;0.147058823529412
BG;C1700;Sorghum;floods;0;BG_p043;0.82866126876496;0.0702375681545569;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p044;0.0874935700733919;0.278266733548603;0.0588235294117647
BG;C1700;Sorghum;floods;0;BG_p048;0.00962239095086761;0.403217413548332;0.0588235294117647
BG;C1700;Sorghum;floods;0;BG_p050;0.0644699166427304;0.297909943994266;0.676470588235294
BG;C1700;Sorghum;floods;0;BG_p052;0.707062046409223;0.0954182007601348;0.235294117647059
BG;C1700;Sorghum;floods;0;BG_p055;0.737085740024768;0.0894038199552687;0.0588235294117647
BG;C1700;Sorghum;floods;0;BG_p059;0.853980688926684;0.0645172800500833;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p061;0.400993042315176;0.159687738023511;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p062;0.991833504060021;0.0170857842680841;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p063;0.389912737433203;0.16236836837925;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p065;0.739033646274407;0.0890109370092158;0.5
BG;C1700;Sorghum;floods;0;BG_p066;0.965891868890191;0.0319846317330138;0.0882352941176471
BG;C1700;Sorghum;floods;0;BG_p067;0.847997142948858;0.0658944261871669;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p068;0.686058921636711;0.099594238538835;0.0882352941176471
BG;C1700;Sorghum;floods;0;BG_p069;0.965187742869723;0.0322827301329147;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p070;0.926748702750738;0.0456781897764914;0.117647058823529
BG;C1700;Sorghum;floods;0;BG_p071;0.941302932152942;0.0411049265412891;0.0882352941176471
BG;C1700;Sorghum;floods;0;BG_p072;0.424463501816758;0.154148132174469;0.852941176470588
BG;C1700;Sorghum;floods;0;BG_p078;0.98595145245005;0.0215832236308405;0.235294117647059
BG;C1700;Sorghum;floods;0;BG_p079;0.620094307258928;0.11269215832317;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p080;0.962346062550578;0.0334571723315882;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p081;0.302688963181251;0.185360328688312;0.0588235294117647
BG;C1700;Sorghum;floods;0;BG_p082;0.698925280706802;0.0970381139337047;0.705882352941177
BG;C1700;Sorghum;floods;0;BG_p083;0.045682024703899;0.318993254309923;0.0588235294117647
BG;C1700;Sorghum;floods;0;BG_p084;0.29374037882418;0.187956802928078;0.0588235294117647
BG;C1700;Sorghum;floods;0;BG_p085;0.93823728492681;0.0421060239180044;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p086;0.0434564978188101;0.32196365723038;0.0588235294117647
BG;C1700;Sorghum;floods;0;BG_p087;0.843484135214193;0.0669220793988232;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p088;0.867960366099016;0.0612270087446669;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p089;0.0578165169284998;0.304692659304533;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p090;0.212008956760671;0.214771046599032;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p091;0.273105798658107;0.194160767391395;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p092;0.93275293513353;0.0438440956695402;0.352941176470588
BG;C1700;Sorghum;floods;0;BG_p093;0.472173365000432;0.143381347654106;0.411764705882353
BG;C1700;Sorghum;floods;0;BG_p096;0.252420171688092;0.200723017396313;0.117647058823529
BG;C1700;Sorghum;floods;0;BG_p099;0.794901305494466;0.0775143238641542;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p100;0.284640091119656;0.190654012818121;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p101;0.834370434242608;0.0689708035525285;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p102;0.961911105571464;0.0336331229571009;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p104;0.824594358595353;0.0711327432384325;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p105;0.0371972430392909;0.331082609366347;0.0588235294117647
BG;C1700;Sorghum;floods;0;BG_p106;0.706887931455772;0.0954528989155515;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p107;0.124369562441694;0.254350138224841;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p108;0.524592405510143;0.132146298773697;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p109;0.509246085384134;0.135382164710802;0.0294117647058824
BG;C1700;Sorghum;floods;0;BG_p110;0.212857273565413;0.214456461480418;0.588235294117647
BG;C1700;Sorghum;floods;0;BG_p115;0.29954972390228;0.186265111803491;0.0588235294117647
BG;C1700;Sorghum;floods;0;BG_p118;0.813004109108167;0.0736538636471775;0.205882352941176
BG;R0000;Roots & tubers;floods;0;BG_p001;0.710074191133604;0.0442706373008961;0.0882352941176471
BG;R0000;Roots & tubers;floods;0;BG_p002;0.292764159891961;0.115001962367131;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p003;0.0461474816839485;0.230667870650263;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p004;0.623689455211197;0.0560864113913451;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p005;0.764584464052689;0.0370700336900577;0.0588235294117647
BG;R0000;Roots & tubers;floods;0;BG_p006;0.139504124193896;0.16467908317348;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p007;0.876692816389245;0.0222188629588437;0.235294117647059
BG;R0000;Roots & tubers;floods;0;BG_p008;0.416645570339039;0.0889982254008831;0.294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p009;0.277062079229211;0.118900790285427;0.0882352941176471
BG;R0000;Roots & tubers;floods;0;BG_p010;0.96706724945704;0.00854485808464585;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p016;0.249279958884627;0.126269204187005;0.352941176470588
BG;R0000;Roots & tubers;floods;0;BG_p017;0.849280482316979;0.02592005645773;0.176470588235294
BG;R0000;Roots & tubers;floods;0;BG_p018;0.0506470119458843;0.225413567713033;0.264705882352941
BG;R0000;Roots & tubers;floods;0;BG_p019;0.167735917999362;0.152825033318399;0.176470588235294
BG;R0000;Roots & tubers;floods;0;BG_p020;0.00802312544767647;0.321490830691711;0.117647058823529
BG;R0000;Roots & tubers;floods;0;BG_p021;0.0250313391368233;0.264063673636248;0.147058823529412
BG;R0000;Roots & tubers;floods;0;BG_p022;0.703361786603232;0.0451672105047591;0.441176470588235
BG;R0000;Roots & tubers;floods;0;BG_p023;0.741374248514723;0.0401219304987814;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p024;0.841024898258032;0.0270197756661445;0.117647058823529
BG;R0000;Roots & tubers;floods;0;BG_p025;0.000385682090655407;0.451110161982892;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p030;0.940474485649749;0.0129958953833847;0.176470588235294
BG;R0000;Roots & tubers;floods;0;BG_p031;0.030928367107905;0.25273207738382;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p032;0.287523242900651;0.116283833057587;0.0588235294117647
BG;R0000;Roots & tubers;floods;0;BG_p033;0.0671778432586474;0.209154118651235;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p037;0.0589433511274439;0.216740233418308;0.970588235294118
BG;R0000;Roots & tubers;floods;0;BG_p040;0.0772804460004369;0.200909492445983;0.147058823529412
BG;R0000;Roots & tubers;floods;0;BG_p043;0.224926713110546;0.133314580660331;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p044;0.0190167282602105;0.278461516969412;0.0588235294117647
BG;R0000;Roots & tubers;floods;0;BG_p048;0.61240161658753;0.0576859774122015;0.0588235294117647
BG;R0000;Roots & tubers;floods;0;BG_p050;0.067911448053854;0.208519346732765;0.676470588235294
BG;R0000;Roots & tubers;floods;0;BG_p052;0.619864792535505;0.0566266637613555;0.235294117647059
BG;R0000;Roots & tubers;floods;0;BG_p055;0.948120766528513;0.0117780052591518;0.0588235294117647
BG;R0000;Roots & tubers;floods;0;BG_p059;0.543885089982831;0.067776561793942;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p061;0.843591523051708;0.026678455168829;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p062;0.606583655596048;0.0585166056937921;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p063;0.0138950410721243;0.294477711184333;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p065;0.995207979137735;0.00228284822497137;0.5
BG;R0000;Roots & tubers;floods;0;BG_p066;0.957559249758867;0.0102132595209877;0.0882352941176471
BG;R0000;Roots & tubers;floods;0;BG_p067;0.0272059093208745;0.259627742130504;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p068;0.000205637858463346;0.474422418925784;0.0882352941176471
BG;R0000;Roots & tubers;floods;0;BG_p069;0.935897140848497;0.0137077281333978;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p070;0.850527826160141;0.0257534049155885;0.117647058823529
BG;R0000;Roots & tubers;floods;0;BG_p071;0.719897323042376;0.042963351458917;0.0882352941176471
BG;R0000;Roots & tubers;floods;0;BG_p072;0.439016860840491;0.0849614005829058;0.852941176470588
BG;R0000;Roots & tubers;floods;0;BG_p078;0.91062271259962;0.0174665513004505;0.235294117647059
BG;R0000;Roots & tubers;floods;0;BG_p079;0.0436354127011212;0.233805702978795;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p080;0.0496312448877748;0.226561887063547;0.0294117647058824
BG;R0000;Roots & tubers;floods;0;BG_p081;0.421996265932015;0.0880183609838085;0.0588235294117647
