"","NUTS_ID","NUTS_NAME","STRUCPRO_ID","STRUCPRO_NAME","CROP_ID","CROP_NAME","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","...47","...48","Average.crop.supply.2001.2020.per.NUTS.1.region..1000.tonnes.","Distribution.of.crop.supply.among.NUTS1.regions","Countries","Distribution.of.crop.supply.among.Country.regions.","exposure_type","crop"
"1","AT1","Ostösterreich","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749126692280047,0,0,0.749126692280047,0,0.749126692280047,0,0.749126692280047,0,NA,NA,1164.147,0.00804107456024729,"AT",0.749126692280047,"heat waves","C1100 Wheat & spelt"
"2","AT2","Südösterreich","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399226386264399,0,0,0,0,0,0,0,0,0.0399226386264399,0,0,0.0399226386264399,0,0.0399226386264399,0,0.0399226386264399,0,NA,NA,62.04,0.000428526866209973,"AT",0.0399226386264399,"heat waves","C1100 Wheat & spelt"
"3","AT3","Westösterreich","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210950669093513,0,0,0,0,0,0,0,0,0,0,0,0.210950669093513,0,0,0,0,0,NA,NA,327.8185,0.00226433002080358,"AT",0.210950669093513,"heat waves","C1100 Wheat & spelt"
"4","BE1","Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2.97894736842105,2.05763858864268e-05,"BE",0.00174435196708044,"heat waves","C1100 Wheat & spelt"
"5","BE2","Vlaams Gewest","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342083754782329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,584.199473684211,0.00403522194873324,"BE",0.342083754782329,"heat waves","C1100 Wheat & spelt"
"6","BE3","Région wallonne","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1120.58894736842,0.0077402074456048,"BE",0.656171893250591,"heat waves","C1100 Wheat & spelt"
"7","BG3","Severna i yugoiztochna Bulgaria","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884742971562752,0,0,0.884742971562752,0,0.884742971562752,0,0,0,0,0.884742971562752,0,0.884742971562752,0,NA,NA,4614.54909090909,0.0318739242569206,"BG",0.884742971562752,"heat waves","C1100 Wheat & spelt"
"8","BG4","Yugozapadna i yuzhna tsentralna Bulgaria","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115257028437248,0,0,0,0,0.115257028437248,0,0,0,0,0.115257028437248,0,0,0,NA,NA,601.145454545455,0.00415227236899957,"BG",0.115257028437248,"heat waves","C1100 Wheat & spelt"
"9","CH0","Schweiz/Suisse/Svizzera","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,NA,NA,459.486,0.00317379264421914,"CH",1,"heat waves","C1100 Wheat & spelt"
"10","CZ0","Cesko","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,NA,4445.945,0.0307093307252079,"CZ",1,"heat waves","C1100 Wheat & spelt"
"11","DE1","Baden-Württemberg","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695431777816425,0,0,0,0,0,0,0,0,0,0,0,0.0695431777816425,0,0,0.0695431777816425,0.0695431777816425,0,NA,NA,1629.973,0.0112586592794466,"DE",0.0695431777816425,"heat waves","C1100 Wheat & spelt"
"12","DE2","Bayern","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156181098455675,0.156181098455675,NA,NA,3660.6175,0.0252848637277303,"DE",0.156181098455675,"heat waves","C1100 Wheat & spelt"
"13","DE3","Berlin","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"DE",0,"heat waves","C1100 Wheat & spelt"
"14","DE4","Brandenburg","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,947.19,0.00654249455843689,"DE",0.0404120820179193,"heat waves","C1100 Wheat & spelt"
"15","DE5","Bremen","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"DE",0,"heat waves","C1100 Wheat & spelt"
"16","DE6","Hamburg","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"DE",0,"heat waves","C1100 Wheat & spelt"
"17","DE7","Hessen","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512173509244873,0,0,0,0,0,0,0,0,0.0512173509244873,0,0,0,0,0,0,0,0,0,0,0,0.0512173509244873,0.0512173509244873,0.0512173509244873,NA,NA,1200.447,0.00829180836494461,"DE",0.0512173509244873,"heat waves","C1100 Wheat & spelt"
"18","DE8","Mecklenburg-Vorpommern","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0.106809530839984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106809530839984,0.106809530839984,0.106809530839984,NA,NA,2503.4325,0.017291877562753,"DE",0.106809530839984,"heat waves","C1100 Wheat & spelt"
"19","DE9","Niedersachsen","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140947306362403,0.140947306362403,0,NA,NA,3303.5635,0.0228185962924025,"DE",0.140947306362403,"heat waves","C1100 Wheat & spelt"
"20","DEA","Nordrhein-Westfalen","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961107543549122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961107543549122,0,NA,NA,2252.6715,0.0155598042955435,"DE",0.0961107543549122,"heat waves","C1100 Wheat & spelt"
"21","DEB","Rheinland-Pfalz","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318231439685022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318231439685022,0,NA,NA,745.88,0.00515199256880553,"DE",0.0318231439685022,"heat waves","C1100 Wheat & spelt"
"22","DEC","Saarland","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246355791791004,0,0,0.00246355791791004,0.00246355791791004,0,NA,NA,57.7415789473684,0.000398836522829329,"DE",0.00246355791791004,"heat waves","C1100 Wheat & spelt"
"23","DED","Sachsen","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562818634064752,0.0562818634064752,0.0562818634064752,NA,NA,1319.1505,0.00911172517447323,"DE",0.0562818634064752,"heat waves","C1100 Wheat & spelt"
"24","DEE","Sachsen-Anhalt","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105032353225805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2461.7785,0.0170041622486797,"DE",0.105032353225805,"heat waves","C1100 Wheat & spelt"
"25","DEF","Schleswig-Holstein","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745464016564673,0.0745464016564673,0,NA,NA,1747.24,0.0120686537994312,"DE",0.0745464016564673,"heat waves","C1100 Wheat & spelt"
"26","DEG","Thüringen","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686313790878166,0,0,0,0,0.0686313790878166,0,0,0,0.0686313790878166,0,0,0,0,0,0,0,0,0,0,0,0.0686313790878166,0,0.0686313790878166,NA,NA,1608.602,0.0111110440689732,"DE",0.0686313790878166,"heat waves","C1100 Wheat & spelt"
"27","DK0","Danmark","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,NA,NA,4629.835,0.031979508117654,"DK",1,"heat waves","C1100 Wheat & spelt"
"28","EE0","Eesti","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"EE",NA,"heat waves","C1100 Wheat & spelt"
"29","EL3","Attiki","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564258602004834,0,0,0.00564258602004834,0,0.00564258602004834,0,0.00564258602004834,0.00564258602004834,0,0,0.00564258602004834,0.00564258602004834,0,NA,NA,8.88,6.13365340416596e-05,"EL",0.00564258602004834,"heat waves","C1100 Wheat & spelt"
"30","EL4","Nisia Aigaiou, Kriti","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311390684586113,0,0,0,0,0.00311390684586113,0,0,0.00311390684586113,0.00311390684586113,0.00311390684586113,0,0.00311390684586113,0,NA,NA,4.9005,3.38490636341388e-05,"EL",0.00311390684586113,"heat waves","C1100 Wheat & spelt"
"31","EL5","Voreia Ellada","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593943179540034,0,0,0,0.593943179540034,0,0,0,0.593943179540034,0.593943179540034,0,0,0.593943179540034,0,0.593943179540034,0,0.593943179540034,0,NA,NA,934.716,0.00645633330554999,"EL",0.593943179540034,"heat waves","C1100 Wheat & spelt"
"32","EL6","Kentriki Ellada","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,625.25,0.00431876890873285,"EL",0.397300327594057,"heat waves","C1100 Wheat & spelt"
"33","ES1","Noroeste (ES)","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782255995085833,0,0,0,0,0,0,0,0,0.00782255995085833,0,0,0.00782255995085833,0,0.00782255995085833,0,0.00782255995085833,0,NA,NA,49.725294117647,0.000343465900380472,"ES",0.00782255995085833,"heat waves","C1100 Wheat & spelt"
"34","ES2","Noreste (ES)","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196327071528308,0,0.196327071528308,0,0,0.196327071528308,NA,NA,1247.98294117647,0.00862015181924336,"ES",0.196327071528308,"heat waves","C1100 Wheat & spelt"
"35","ES3","Comunidad de Madrid","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0.00966379917509299,0,0,0,0,0,0,0,0,0,0,0,0.00966379917509299,0,0,0,0,0,0,0,0,0.00966379917509299,0,0,0.00966379917509299,0,0.00966379917509299,0,0.00966379917509299,0.00966379917509299,NA,NA,61.4294117647059,0.000424309370029843,"ES",0.00966379917509299,"heat waves","C1100 Wheat & spelt"
"36","ES4","Centro (ES)","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0.544908904603783,0,0,0,0,0,0,0,0,0.544908904603783,0,0,0,0,0,0,0,0,0.544908904603783,0,0,0.544908904603783,0,0.544908904603783,0,0.544908904603783,0.544908904603783,NA,NA,3463.79647058824,0.0239253682580648,"ES",0.544908904603783,"heat waves","C1100 Wheat & spelt"
"37","ES5","Este (ES)","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531905944943829,0,0,0,0,0,0,0,0,0.0531905944943829,0,0,0,0,0,0,0,0,0.0531905944943829,0,0,0.0531905944943829,0,0.0531905944943829,0,0.0531905944943829,0.0531905944943829,NA,NA,338.114117647059,0.00233544460439465,"ES",0.0531905944943829,"heat waves","C1100 Wheat & spelt"
"38","ES6","Sur (ES)","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0.188087070247575,0,0,0,0,0,0,0,0,0.188087070247575,0,0,0,0,0.188087070247575,0.188087070247575,0,0,0,0,0,0,0.188087070247575,0.188087070247575,0,0.188087070247575,0.188087070247575,0,0,0,0.188087070247575,0.188087070247575,0.188087070247575,NA,NA,1195.60411764706,0.00825835728180262,"ES",0.188087070247575,"heat waves","C1100 Wheat & spelt"
"39","FI1","Manner-Suomi","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992361893486605,0,0,0,0,0,0,0,0,0,0,0,0.992361893486605,0,0,0,0.992361893486605,0.992361893486605,0,NA,NA,779.535,0.00538445665136995,"FI",0.992361893486605,"heat waves","C1100 Wheat & spelt"
"40","FI2","Åland","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763810651339533,0,0,NA,NA,6,4.14436040822024e-05,"FI",0.00763810651339533,"heat waves","C1100 Wheat & spelt"
"41","FR1","Île de France","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510919025063634,0,0,0,0,0,0,0,0,0,0,0,0,0.0510919025063634,0,NA,NA,1881.87578947368,0.0129986191918049,"FR",0.0510919025063634,"heat waves","C1100 Wheat & spelt"
"42","FRB","Centre - Val de Loire","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141943582060257,0,0,0,0,0,0,0,0,0,0,0,0.141943582060257,0,0.141943582060257,0.141943582060257,0.141943582060257,0,NA,NA,5228.22947368421,0.0361127787263783,"FR",0.141943582060257,"heat waves","C1100 Wheat & spelt"
"43","FRC","Bourgogne - Franche-Comté","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666727033718537,0,0,NA,NA,2455.76578947368,0.0169626308495941,"FR",0.0666727033718537,"heat waves","C1100 Wheat & spelt"
"44","FRD","Normandie","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100036440284602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3684.65736842105,0.025450913525902,"FR",0.100036440284602,"heat waves","C1100 Wheat & spelt"
"45","FRE","Hauts-de-France","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186496409670304,0,0,0,0,0,0,0,0,0,0,0,0.186496409670304,0,0,0.186496409670304,0.186496409670304,0,NA,NA,6869.25052631579,0.0474477498590154,"FR",0.186496409670304,"heat waves","C1100 Wheat & spelt"
"46","FRF","Grand Est","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133889053151031,0,0,0.133889053151031,0,0,0,0,0,0,0,0,0,0,0,0,0.133889053151031,0,NA,NA,4931.55578947368,0.0340635742747068,"FR",0.133889053151031,"heat waves","C1100 Wheat & spelt"
"47","FRG","Pays-de-la-Loire","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726409395380489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2675.59473684211,0.0184810481596848,"FR",0.0726409395380489,"heat waves","C1100 Wheat & spelt"
"48","FRH","Bretagne","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574562492244544,0,0,0.0574562492244544,0,0,0,0,0,0,0,0,0.0574562492244544,0,0,0,0.0574562492244544,0,NA,NA,2116.29473684211,0.0146178135324888,"FR",0.0574562492244544,"heat waves","C1100 Wheat & spelt"
"49","FRI","Nouvelle-Aquitaine","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914741022489637,0,0,0,0,0,0,0,0,0,0,0,0.0914741022489637,0,0.0914741022489637,0,0.0914741022489637,0,NA,NA,3369.27947368421,0.02327251409161,"FR",0.0914741022489637,"heat waves","C1100 Wheat & spelt"
"50","FRJ","Occitanie","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564264846765331,0,0,0,0,0,0,0,0,0,0,0,0.0564264846765331,0,0.0564264846765331,0.0564264846765331,0.0564264846765331,0,NA,NA,2078.36526315789,0.0143558245174197,"FR",0.0564264846765331,"heat waves","C1100 Wheat & spelt"
"51","FRK","Auvergne - Rhône-Alpes","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364496154408269,0,0,0.0364496154408269,0,0,0,0,0,0,0,0,0.0364496154408269,0,0.0364496154408269,0.0364496154408269,0.0364496154408269,0,NA,NA,1342.55421052632,0.00927338085999108,"FR",0.0364496154408269,"heat waves","C1100 Wheat & spelt"
"52","FRL","Provence-Alpes-Côte d'Azur","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541311554173709,0,0,0,0,0,0,0,0,0.00541311554173709,0,0,0.00541311554173709,0,0.00541311554173709,0.00541311554173709,0.00541311554173709,0.00541311554173709,NA,NA,199.382105263158,0.00137718550526705,"FR",0.00541311554173709,"heat waves","C1100 Wheat & spelt"
"53","FRM","Corse","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40228502389752e-06,0,0,0,0,0,0,0,0,9.40228502389752e-06,9.40228502389752e-06,0,9.40228502389752e-06,0,9.40228502389752e-06,9.40228502389752e-06,9.40228502389752e-06,0,NA,NA,0.346315789473684,2.39209574439379e-06,"FR",9.40228502389752e-06,"heat waves","C1100 Wheat & spelt"
"54","HR0","Hrvatska","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,NA,NA,794.824166666666,0.00549006301304997,"HR",1,"heat waves","C1100 Wheat & spelt"
"55","HU1","Közép-Magyarország","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540295573792955,0,0,0,0,0,0,0,0,0.0540295573792955,0.0540295573792955,0,0.0540295573792955,0,0.0540295573792955,0,0,0,NA,NA,258.471,0.00178532829845516,"HU",0.0540295573792955,"heat waves","C1100 Wheat & spelt"
"56","HU2","Dunántúl","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420824805129475,0,0,0.420824805129475,0,0,0,0.420824805129475,0,NA,NA,2013.176,0.013905544848632,"HU",0.420824805129475,"heat waves","C1100 Wheat & spelt"
"57","HU3","Alföld és Észak","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0.52514563749123,0,0,0,0,0,0,0,0,0,0,0,0.52514563749123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52514563749123,0,0,NA,NA,2512.2345,0.0173526753299416,"HU",0.52514563749123,"heat waves","C1100 Wheat & spelt"
"58","IE0","Éire/Ireland","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,NA,NA,648.218181818182,0.00447741628102631,"IE",1,"heat waves","C1100 Wheat & spelt"
"59","ITC","Nord-Ovest","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0.113688841852858,0,0,0,0,0,0,0,0,0,0,0.113688841852858,0.113688841852858,0,0,0,0.113688841852858,0,0,0,0.113688841852858,0,0,0,0,0.113688841852858,0,0,0.113688841852858,0,0.113688841852858,0,0.113688841852858,0,NA,NA,819.293333333333,0.00565907808897576,"IT",0.113688841852858,"heat waves","C1100 Wheat & spelt"
"60","ITF","Sud","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299246909560073,0,0,0,0.299246909560073,0,0,0,0.299246909560073,0,0,0,0,0.299246909560073,0,0,0.299246909560073,0,0.299246909560073,0,0.299246909560073,0,NA,NA,2156.50888888889,0.0148955834318102,"IT",0.299246909560073,"heat waves","C1100 Wheat & spelt"
"61","ITG","Isole","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120556297688738,0,0,0,0,0,0,0,0,0.120556297688738,0,0,0.120556297688738,0,0.120556297688738,0.120556297688738,0.120556297688738,0,NA,NA,868.783333333333,0.00600091874998046,"IT",0.120556297688738,"heat waves","C1100 Wheat & spelt"
"62","ITH","Nord-Est","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248497257396457,0,0,0,0,0.248497257396457,0,0,0,0,0,0,0,0,0.248497257396457,0,0,0.248497257396457,0,0.248497257396457,0.248497257396457,0.248497257396457,0.248497257396457,NA,NA,1790.78388888889,0.0123694230813163,"IT",0.248497257396457,"heat waves","C1100 Wheat & spelt"
"63","ITI","Centro (IT)","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218010693501874,0,0,0,0.218010693501874,0,0,0,0.218010693501874,0.218010693501874,0,NA,NA,1571.08388888889,0.010851896445173,"IT",0.218010693501874,"heat waves","C1100 Wheat & spelt"
"64","LT0","Lietuva","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3940.615,0.0272188813167314,"LT",1,"heat waves","C1100 Wheat & spelt"
"65","LU0","Luxembourg","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"LU",NA,"heat waves","C1100 Wheat & spelt"
"66","LV0","Latvija","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"LV",NA,"heat waves","C1100 Wheat & spelt"
"67","MT0","Malta","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"MT",NA,"heat waves","C1100 Wheat & spelt"
"68","NL1","Noord-Nederland","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297178064280459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,348.197,0.00240508976843511,"NL",0.297178064280459,"heat waves","C1100 Wheat & spelt"
"69","NL2","Oost-Nederland","PR","Harvested production (1000 t)","C1100","Wheat and spelt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164309648213929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164309648213929,NA,NA,192.518,0.00132977329511624,"NL",0.164309648213929,"heat waves","C1100 Wheat & spelt"
