"","country","crop","crop_id","type","Scarecity","activity","pb","r.squared","zero_counter"
"1473","FR","I1130","Soya","heat waves","0.7","FR_p018","0.786577871532348","0.23881643548931","0.0294117647058824"
"1474","FR","I1130","Soya","heat waves","0.7","FR_p019","0.71265900414474","0.263332592996876","0.0294117647058824"
"1475","FR","I1130","Soya","heat waves","0.7","FR_p020","0.505505920293865","0.324839687516826","0.117647058823529"
"1476","FR","I1130","Soya","heat waves","0.7","FR_p021","0.980510976078221","0.127617966592099","0.0294117647058824"
"1477","FR","I1130","Soya","heat waves","0.7","FR_p023","0.15632005083618","0.450204494144928","0.0294117647058824"
"1478","FR","I1130","Soya","heat waves","0.7","FR_p024","0.942718246105185","0.165506878584228","0.0294117647058824"
"1479","FR","I1130","Soya","heat waves","0.7","FR_p029","0.0239777726204006","0.571796610598092","0.117647058823529"
"1480","FR","I1130","Soya","heat waves","0.7","FR_p030","0.22067878392324","0.420084688347181","0.0294117647058824"
"1481","FR","I1130","Soya","heat waves","0.7","FR_p031","0.0302917657973411","0.559274127363818","0.0294117647058824"
"1482","FR","I1130","Soya","heat waves","0.7","FR_p032","0.718409672932418","0.261514600676472","0.0882352941176471"
"1483","FR","I1130","Soya","heat waves","0.7","FR_p033","0.0901366281663269","0.491922955488727","0.0294117647058824"
"1484","FR","I1130","Soya","heat waves","0.7","FR_p034","0.483264617382905","0.331379898507249","0.0588235294117647"
"1485","FR","I1130","Soya","heat waves","0.7","FR_p040","0.187871287435448","0.434606476239631","0.0294117647058824"
"1486","FR","I1130","Soya","heat waves","0.7","FR_p043","0.686823355162834","0.271366551875304","0.0588235294117647"
"1487","FR","I1130","Soya","heat waves","0.7","FR_p044","0.0838278814500037","0.496959553661603","0.0294117647058824"
"1488","FR","I1130","Soya","heat waves","0.7","FR_p048","0.243383433865588","0.410794742005646","0.0294117647058824"
"1489","FR","I1130","Soya","heat waves","0.7","FR_p055","0.999492408924026","0.0587472930195043","0.0294117647058824"
"1490","FR","I1130","Soya","heat waves","0.7","FR_p059","0.126719984823282","0.466909639792632","0.0294117647058824"
"1491","FR","I1130","Soya","heat waves","0.7","FR_p061","0.00014060860375418","0.756905470356664","0.0294117647058824"
"1492","FR","I1130","Soya","heat waves","0.7","FR_p062","0.505951240472677","0.324709215330107","0.0294117647058824"
"1493","FR","I1130","Soya","heat waves","0.7","FR_p065","0.0438107247012105","0.538277366608572","0.0294117647058824"
"1494","FR","I1130","Soya","heat waves","0.7","FR_p066","0.0803656511004305","0.499844464627449","0.117647058823529"
"1495","FR","I1130","Soya","heat waves","0.7","FR_p067","0.822687674046664","0.225559578650869","0.0294117647058824"
"1496","FR","I1130","Soya","heat waves","0.7","FR_p069","0.777722982485865","0.241911566665445","0.0294117647058824"
"1497","FR","I1130","Soya","heat waves","0.7","FR_p070","0.729540243992115","0.257960558928605","0.0294117647058824"
"1498","FR","I1130","Soya","heat waves","0.7","FR_p071","0.997253162732228","0.0830466022840317","0.117647058823529"
"1499","FR","I1130","Soya","heat waves","0.7","FR_p075","0.785332335879411","0.23925505057892","0.117647058823529"
"1500","FR","I1130","Soya","heat waves","0.7","FR_p078","0.263618602203872","0.402932994124204","0.0294117647058824"
"1501","FR","I1130","Soya","heat waves","0.7","FR_p079","0.174666013640173","0.440907476635381","0.0294117647058824"
"1502","FR","I1130","Soya","heat waves","0.7","FR_p080","0.530054938157224","0.317667434896791","0.0294117647058824"
"1503","FR","I1130","Soya","heat waves","0.7","FR_p081","3.8459979728335e-09","0.91267114170202","0.0294117647058824"
"1504","FR","I1130","Soya","heat waves","0.7","FR_p083","0.827258060435636","0.223795301657671","0.0294117647058824"
"1505","FR","I1130","Soya","heat waves","0.7","FR_p084","0.955371362903124","0.155491133164775","0.0294117647058824"
"1506","FR","I1130","Soya","heat waves","0.7","FR_p085","0.731107244143769","0.257456248580481","0.0294117647058824"
"1507","FR","I1130","Soya","heat waves","0.7","FR_p087","0.000758291070413272","0.710072834561357","0.0294117647058824"
"1508","FR","I1130","Soya","heat waves","0.7","FR_p088","3.48262206185614e-07","0.865873412699315","0.0294117647058824"
"1509","FR","I1130","Soya","heat waves","0.7","FR_p089","0.747983161486944","0.2519569892012","0.0294117647058824"
"1510","FR","I1130","Soya","heat waves","0.7","FR_p090","0.0335715813313198","0.553582478913586","0.0294117647058824"
"1511","FR","I1130","Soya","heat waves","0.7","FR_p091","0.389861521022381","0.359730933095942","0.0294117647058824"
"1512","FR","I1130","Soya","heat waves","0.7","FR_p093","0.992479234801254","0.103050331806312","0.0588235294117647"
"1513","FR","I1130","Soya","heat waves","0.7","FR_p096","4.19330326776202e-09","0.911956472983158","0.0294117647058824"
"1514","FR","I1130","Soya","heat waves","0.7","FR_p099","0.877956645090349","0.202362764825159","0.0294117647058824"
"1515","FR","I1130","Soya","heat waves","0.7","FR_p101","0.926965912408008","0.176165757079057","0.0294117647058824"
"1516","FR","I1130","Soya","heat waves","0.7","FR_p102","0.26219586282434","0.40347431706963","0.0294117647058824"
"1517","FR","I1130","Soya","heat waves","0.7","FR_p104","0.853642330578129","0.213124046631567","0.0294117647058824"
"1518","FR","I1130","Soya","heat waves","0.7","FR_p106","0.434616544553587","0.345919389201983","0.0294117647058824"
"1519","FR","I1130","Soya","heat waves","0.7","FR_p107","0.02686786603423","0.565770451371545","0.0294117647058824"
"1520","FR","I1130","Soya","heat waves","0.7","FR_p108","0.230541581925074","0.415982388901372","0.0294117647058824"
"1521","FR","I1130","Soya","heat waves","0.7","FR_p109","0.447694748975866","0.341971055311503","0.0294117647058824"
"1522","FR","I1130","Soya","heat waves","0.7","FR_p110","0.0264968712842277","0.566513777142903","0.0588235294117647"
"1523","FR","I1130","Soya","heat waves","0.7","FR_p115","0.00712985220091462","0.628957414731914","0.0294117647058824"
"1524","FR","I1130","Soya","heat waves","0.7","FR_p118","0.000838349474303152","0.706954000940325","0.176470588235294"
"1525","FR","I3000","Tobacco","heat waves","1","FR_p001","0.701701219187376","0.237307890050973","0.0588235294117647"
"1526","FR","I3000","Tobacco","heat waves","1","FR_p002","0.377928419605815","0.331074631905341","0.0294117647058824"
"1527","FR","I3000","Tobacco","heat waves","1","FR_p003","0.38019691757584","0.33036736056129","0.0294117647058824"
"1528","FR","I3000","Tobacco","heat waves","1","FR_p004","0.38541516417325","0.328747135050664","0.0294117647058824"
"1529","FR","I3000","Tobacco","heat waves","1","FR_p005","0.902601178337009","0.164790704718877","0.0588235294117647"
"1530","FR","I3000","Tobacco","heat waves","1","FR_p006","0.429078689912992","0.315513122777592","0.0294117647058824"
"1531","FR","I3000","Tobacco","heat waves","1","FR_p008","0.14761598707792","0.421426013443289","0.0294117647058824"
"1532","FR","I3000","Tobacco","heat waves","1","FR_p009","0.77088447398087","0.2158295552476","0.0294117647058824"
"1533","FR","I3000","Tobacco","heat waves","1","FR_p010","0.58266344331879","0.271545870676495","0.0294117647058824"
"1534","FR","I3000","Tobacco","heat waves","1","FR_p016","0.0762399123996599","0.470055377872848","0.0294117647058824"
"1535","FR","I3000","Tobacco","heat waves","1","FR_p018","0.446525056612211","0.310360710859752","0.0294117647058824"
"1536","FR","I3000","Tobacco","heat waves","1","FR_p019","0.670625368313785","0.246458732080457","0.0294117647058824"
"1537","FR","I3000","Tobacco","heat waves","1","FR_p020","0.251750250359461","0.374377228793565","0.117647058823529"
"1538","FR","I3000","Tobacco","heat waves","1","FR_p021","0.787071555320896","0.21048197634155","0.0294117647058824"
"1539","FR","I3000","Tobacco","heat waves","1","FR_p023","0.0627714595025856","0.482898008149106","0.0294117647058824"
"1540","FR","I3000","Tobacco","heat waves","1","FR_p024","0.850902848647047","0.187422307800927","0.0294117647058824"
"1541","FR","I3000","Tobacco","heat waves","1","FR_p029","0.0090797406293358","0.58703715669085","0.117647058823529"
"1542","FR","I3000","Tobacco","heat waves","1","FR_p030","0.0854411880229501","0.462250731450884","0.0294117647058824"
"1543","FR","I3000","Tobacco","heat waves","1","FR_p031","0.445321429581029","0.310714092392911","0.0294117647058824"
"1544","FR","I3000","Tobacco","heat waves","1","FR_p032","0.715671660482794","0.233112339349865","0.0882352941176471"
"1545","FR","I3000","Tobacco","heat waves","1","FR_p033","0.20256216436232","0.394607695184008","0.0294117647058824"
"1546","FR","I3000","Tobacco","heat waves","1","FR_p034","0.846102529189622","0.189299761669914","0.0588235294117647"
"1547","FR","I3000","Tobacco","heat waves","1","FR_p040","0.0253047682507173","0.536407728955155","0.0294117647058824"
"1548","FR","I3000","Tobacco","heat waves","1","FR_p043","0.277580521942943","0.364701490625751","0.0588235294117647"
"1549","FR","I3000","Tobacco","heat waves","1","FR_p044","0.548052272347276","0.281296308458966","0.0294117647058824"
"1550","FR","I3000","Tobacco","heat waves","1","FR_p048","0.146497647324623","0.422037857705962","0.0294117647058824"
"1551","FR","I3000","Tobacco","heat waves","1","FR_p055","0.978190474414421","0.110190868724887","0.0294117647058824"
"1552","FR","I3000","Tobacco","heat waves","1","FR_p059","0.272019969624826","0.366739213019672","0.0294117647058824"
"1553","FR","I3000","Tobacco","heat waves","1","FR_p061","7.9034467199284e-06","0.796065863623165","0.0294117647058824"
"1554","FR","I3000","Tobacco","heat waves","1","FR_p062","0.631975713337292","0.257583863794128","0.0294117647058824"
"1555","FR","I3000","Tobacco","heat waves","1","FR_p065","0.0312921358736058","0.524740228637009","0.0294117647058824"
"1556","FR","I3000","Tobacco","heat waves","1","FR_p066","0.966756414877963","0.122726434786059","0.117647058823529"
"1557","FR","I3000","Tobacco","heat waves","1","FR_p067","0.394313240856065","0.32600508253362","0.0294117647058824"
"1558","FR","I3000","Tobacco","heat waves","1","FR_p069","0.21831116901844","0.387826590430304","0.0294117647058824"
"1559","FR","I3000","Tobacco","heat waves","1","FR_p070","0.990246857498646","0.0904351495032086","0.0294117647058824"
"1560","FR","I3000","Tobacco","heat waves","1","FR_p071","0.656663752092912","0.25050436140276","0.117647058823529"
"1561","FR","I3000","Tobacco","heat waves","1","FR_p075","0.851642430921266","0.18713041439044","0.117647058823529"
"1562","FR","I3000","Tobacco","heat waves","1","FR_p078","0.246769558732468","0.37630879940509","0.0294117647058824"
"1563","FR","I3000","Tobacco","heat waves","1","FR_p079","0.297851166477426","0.357459415441754","0.0294117647058824"
"1564","FR","I3000","Tobacco","heat waves","1","FR_p080","0.112021021007731","0.442782324496547","0.0294117647058824"
"1565","FR","I3000","Tobacco","heat waves","1","FR_p081","4.45133162155654e-08","0.873755574875655","0.0294117647058824"
"1566","FR","I3000","Tobacco","heat waves","1","FR_p083","0.0915221108803338","0.457435510617596","0.0294117647058824"
"1567","FR","I3000","Tobacco","heat waves","1","FR_p084","0.946456911285913","0.139276120763838","0.0294117647058824"
"1568","FR","I3000","Tobacco","heat waves","1","FR_p085","0.980427343211662","0.107240842753368","0.0294117647058824"
"1569","FR","I3000","Tobacco","heat waves","1","FR_p087","0.000212443363553485","0.719900297935615","0.0294117647058824"
"1570","FR","I3000","Tobacco","heat waves","1","FR_p088","3.04869397208321e-07","0.849430708866166","0.0294117647058824"
"1571","FR","I3000","Tobacco","heat waves","1","FR_p089","0.163076354238977","0.41327906044056","0.0294117647058824"
"1572","FR","I3000","Tobacco","heat waves","1","FR_p090","0.118575901018238","0.438515896089248","0.0294117647058824"
"1573","FR","I3000","Tobacco","heat waves","1","FR_p091","0.255522278444059","0.372929407456871","0.0294117647058824"
"1574","FR","I3000","Tobacco","heat waves","1","FR_p093","0.953687870841519","0.133934620231087","0.0588235294117647"
"1575","FR","I3000","Tobacco","heat waves","1","FR_p096","1.24254545881878e-09","0.908654022316846","0.0294117647058824"
"1576","FR","I3000","Tobacco","heat waves","1","FR_p099","0.301127367304807","0.356314425847027","0.0294117647058824"
"1577","FR","I3000","Tobacco","heat waves","1","FR_p101","0.929284882132723","0.150377109218589","0.0294117647058824"
"1578","FR","I3000","Tobacco","heat waves","1","FR_p102","0.993656091243941","0.0816508543498613","0.0294117647058824"
"1579","FR","I3000","Tobacco","heat waves","1","FR_p104","0.693629560746825","0.239706964876439","0.0294117647058824"
"1580","FR","I3000","Tobacco","heat waves","1","FR_p106","0.262803823932082","0.370169571762973","0.0294117647058824"
"1581","FR","I3000","Tobacco","heat waves","1","FR_p107","0.0175928796759923","0.555370930922708","0.0294117647058824"
"1582","FR","I3000","Tobacco","heat waves","1","FR_p108","0.0218167010858166","0.544292165791419","0.0294117647058824"
"1583","FR","I3000","Tobacco","heat waves","1","FR_p109","0.549446441208868","0.280903280901718","0.0294117647058824"
"1584","FR","I3000","Tobacco","heat waves","1","FR_p110","0.00483945148059886","0.614276749543254","0.0588235294117647"
"1585","FR","I3000","Tobacco","heat waves","1","FR_p115","0.00128744461141122","0.66423775502686","0.0294117647058824"
"1586","FR","I3000","Tobacco","heat waves","1","FR_p118","0.00206867697985366","0.647364329692443","0.176470588235294"
"1587","FR","G3000","Green maize","heat waves","1","FR_p001","0.0322404934441645","0.587587961680209","0.0588235294117647"
"1588","FR","G3000","Green maize","heat waves","1","FR_p002","0.621242282605583","0.321652362058831","0.0294117647058824"
"1589","FR","G3000","Green maize","heat waves","1","FR_p003","0.398433931023275","0.389190436633808","0.0294117647058824"
"1590","FR","G3000","Green maize","heat waves","1","FR_p004","0.102284347651607","0.515617391389722","0.0294117647058824"
"1591","FR","G3000","Green maize","heat waves","1","FR_p005","0.719468584898855","0.290751859775726","0.0588235294117647"
"1592","FR","G3000","Green maize","heat waves","1","FR_p006","0.423435321919477","0.381337371385005","0.0294117647058824"
"1593","FR","G3000","Green maize","heat waves","1","FR_p008","0.539887495333371","0.346072491048969","0.0294117647058824"
"1594","FR","G3000","Green maize","heat waves","1","FR_p009","0.933297108738619","0.197052441058932","0.0294117647058824"
"1595","FR","G3000","Green maize","heat waves","1","FR_p010","0.239441004845398","0.445120626920712","0.0294117647058824"
"1596","FR","G3000","Green maize","heat waves","1","FR_p016","0.0939881298889878","0.521633907968974","0.0294117647058824"
"1597","FR","G3000","Green maize","heat waves","1","FR_p018","0.707323030673972","0.294727208660912","0.0294117647058824"
"1598","FR","G3000","Green maize","heat waves","1","FR_p019","0.761348225439829","0.276528788715387","0.0294117647058824"
"1599","FR","G3000","Green maize","heat waves","1","FR_p020","0.242512374744042","0.443885153885675","0.117647058823529"
"1600","FR","G3000","Green maize","heat waves","1","FR_p021","0.969024380354865","0.165092328423832","0.0294117647058824"
"1601","FR","G3000","Green maize","heat waves","1","FR_p023","0.375596624853401","0.396511924902393","0.0294117647058824"
"1602","FR","G3000","Green maize","heat waves","1","FR_p024","0.995036541937955","0.112467110658822","0.0294117647058824"
"1603","FR","G3000","Green maize","heat waves","1","FR_p029","0.0840524085414283","0.529367688001774","0.117647058823529"
"1604","FR","G3000","Green maize","heat waves","1","FR_p030","0.165875680121975","0.478115357955481","0.0294117647058824"
"1605","FR","G3000","Green maize","heat waves","1","FR_p031","0.40717734048507","0.386426534580358","0.0294117647058824"
"1606","FR","G3000","Green maize","heat waves","1","FR_p032","0.188703824615247","0.467049926844488","0.0882352941176471"
"1607","FR","G3000","Green maize","heat waves","1","FR_p033","0.306835256013491","0.419737167099931","0.0294117647058824"
"1608","FR","G3000","Green maize","heat waves","1","FR_p034","0.845262564866621","0.244201915156122","0.0588235294117647"
"1609","FR","G3000","Green maize","heat waves","1","FR_p040","0.791743824818103","0.265553135069941","0.0294117647058824"
"1610","FR","G3000","Green maize","heat waves","1","FR_p043","0.636370846633885","0.317038482888246","0.0588235294117647"
"1611","FR","G3000","Green maize","heat waves","1","FR_p044","0.850250792687291","0.242031961322581","0.0294117647058824"
"1612","FR","G3000","Green maize","heat waves","1","FR_p048","0.52919725407281","0.349264571460996","0.0294117647058824"
"1613","FR","G3000","Green maize","heat waves","1","FR_p055","0.999866998429487","0.0567813072522321","0.0294117647058824"
"1614","FR","G3000","Green maize","heat waves","1","FR_p059","0.163805739116623","0.479166006948451","0.0294117647058824"
"1615","FR","G3000","Green maize","heat waves","1","FR_p061","7.18003807319812e-06","0.840215602644161","0.0294117647058824"
"1616","FR","G3000","Green maize","heat waves","1","FR_p062","0.15873638272014","0.481776209594835","0.0294117647058824"
"1617","FR","G3000","Green maize","heat waves","1","FR_p065","0.10873379906736","0.511176871450092","0.0294117647058824"
"1618","FR","G3000","Green maize","heat waves","1","FR_p066","0.986086087476531","0.138876571808879","0.117647058823529"
"1619","FR","G3000","Green maize","heat waves","1","FR_p067","0.779841236754809","0.26992957497813","0.0294117647058824"
"1620","FR","G3000","Green maize","heat waves","1","FR_p069","0.707373038428345","0.294710956675381","0.0294117647058824"
"1621","FR","G3000","Green maize","heat waves","1","FR_p070","0.94641101176745","0.187083461898278","0.0294117647058824"
"1622","FR","G3000","Green maize","heat waves","1","FR_p071","0.9998306964944","0.0593246487883073","0.117647058823529"
"1623","FR","G3000","Green maize","heat waves","1","FR_p075","0.728023350943532","0.287915583914419","0.117647058823529"
"1624","FR","G3000","Green maize","heat waves","1","FR_p078","0.391137161225836","0.391512915789628","0.0294117647058824"
"1625","FR","G3000","Green maize","heat waves","1","FR_p079","0.0214176044114686","0.608941631592715","0.0294117647058824"
"1626","FR","G3000","Green maize","heat waves","1","FR_p080","0.557737988762116","0.340743145851558","0.0294117647058824"
"1627","FR","G3000","Green maize","heat waves","1","FR_p081","3.15505710786625e-10","0.941467010721706","0.0294117647058824"
"1628","FR","G3000","Green maize","heat waves","1","FR_p083","0.99785561330364","0.0953773427903913","0.0294117647058824"
"1629","FR","G3000","Green maize","heat waves","1","FR_p084","0.891470682482706","0.222328480304016","0.0294117647058824"
"1630","FR","G3000","Green maize","heat waves","1","FR_p085","0.191859774937763","0.465588123324938","0.0294117647058824"
"1631","FR","G3000","Green maize","heat waves","1","FR_p087","1.24444776294854e-05","0.830817048982151","0.0294117647058824"
"1632","FR","G3000","Green maize","heat waves","1","FR_p088","2.96648015818433e-07","0.88460200031958","0.0294117647058824"
"1633","FR","G3000","Green maize","heat waves","1","FR_p089","0.97078956492995","0.162955600945328","0.0294117647058824"
"1634","FR","G3000","Green maize","heat waves","1","FR_p090","0.276644326931185","0.43070105055467","0.0294117647058824"
"1635","FR","G3000","Green maize","heat waves","1","FR_p091","0.229868904283806","0.449030237387224","0.0294117647058824"
"1636","FR","G3000","Green maize","heat waves","1","FR_p093","0.997271741051239","0.0999443447709457","0.0588235294117647"
"1637","FR","G3000","Green maize","heat waves","1","FR_p096","1.3079498340916e-09","0.932707042024349","0.0294117647058824"
"1638","FR","G3000","Green maize","heat waves","1","FR_p099","0.922175759869241","0.204558312175648","0.0294117647058824"
"1639","FR","G3000","Green maize","heat waves","1","FR_p101","0.249339410533151","0.441170201303991","0.0294117647058824"
"1640","FR","G3000","Green maize","heat waves","1","FR_p102","0.229613697681742","0.449135746697663","0.0294117647058824"
"1641","FR","G3000","Green maize","heat waves","1","FR_p104","0.405956144443855","0.386811376262613","0.0294117647058824"
"1642","FR","G3000","Green maize","heat waves","1","FR_p106","0.184970000857489","0.468799290674095","0.0294117647058824"
"1643","FR","G3000","Green maize","heat waves","1","FR_p107","0.0368596180393838","0.58019765219528","0.0294117647058824"
"1644","FR","G3000","Green maize","heat waves","1","FR_p108","0.0463948379766283","0.566986018254239","0.0294117647058824"
"1645","FR","G3000","Green maize","heat waves","1","FR_p109","0.847040996224986","0.243432586850873","0.0294117647058824"
"1646","FR","G3000","Green maize","heat waves","1","FR_p110","0.00251387314477759","0.698377830552855","0.0588235294117647"
"1647","FR","G3000","Green maize","heat waves","1","FR_p115","0.000964574190327025","0.72961406044105","0.0294117647058824"
"1648","FR","G3000","Green maize","heat waves","1","FR_p118","0.00190356048959848","0.707897102989712","0.176470588235294"
"1649","HU","R1000","Potatoes","heat waves","0.5","HU_p002","0.84349548658951","0.113459368298621","0.0588235294117647"
"1650","HU","R1000","Potatoes","heat waves","0.5","HU_p003","0.710411426566925","0.149095274855798","0.0294117647058824"
"1651","HU","R1000","Potatoes","heat waves","0.5","HU_p004","0.793548242000715","0.127659020574442","0.0294117647058824"
"1652","HU","R1000","Potatoes","heat waves","0.5","HU_p005","0.8146317322145","0.121836768742626","0.0294117647058824"
"1653","HU","R1000","Potatoes","heat waves","0.5","HU_p006","0.645860314833741","0.164853501337593","0.0294117647058824"
"1654","HU","R1000","Potatoes","heat waves","0.5","HU_p007","0.387510834262237","0.229787217596861","0.147058823529412"
"1655","HU","R1000","Potatoes","heat waves","0.5","HU_p008","0.23390779293859","0.278748494092423","0.117647058823529"
"1656","HU","R1000","Potatoes","heat waves","0.5","HU_p009","0.392458912340715","0.228415868871489","0.0294117647058824"
"1657","HU","R1000","Potatoes","heat waves","0.5","HU_p010","0.163957030383228","0.308486137085312","0.0294117647058824"
"1658","HU","R1000","Potatoes","heat waves","0.5","HU_p016","0.995118185173506","0.033945140294574","0.0294117647058824"
"1659","HU","R1000","Potatoes","heat waves","0.5","HU_p018","0.810809744968071","0.122908547879814","0.0588235294117647"
"1660","HU","R1000","Potatoes","heat waves","0.5","HU_p021","0.594770583117802","0.177162327434855","0.0294117647058824"
"1661","HU","R1000","Potatoes","heat waves","0.5","HU_p023","0.0759790113729911","0.364436734720767","0.0294117647058824"
"1662","HU","R1000","Potatoes","heat waves","0.5","HU_p024","0.674025465230867","0.158028322271977","0.0294117647058824"
"1663","HU","R1000","Potatoes","heat waves","0.5","HU_p030","0.324508802225097","0.248136704718696","0.117647058823529"
"1664","HU","R1000","Potatoes","heat waves","0.5","HU_p031","0.867143531867538","0.106125250935736","0.0294117647058824"
"1665","HU","R1000","Potatoes","heat waves","0.5","HU_p032","0.94894165655576","0.0739822428158882","0.0588235294117647"
"1666","HU","R1000","Potatoes","heat waves","0.5","HU_p033","0.970595256480138","0.0610033031069039","0.0294117647058824"
"1667","HU","R1000","Potatoes","heat waves","0.5","HU_p040","0.968097450656824","0.0627349265163436","0.0294117647058824"
"1668","HU","R1000","Potatoes","heat waves","0.5","HU_p043","0.892671997464939","0.0975361060066202","0.0294117647058824"
"1669","HU","R1000","Potatoes","heat waves","0.5","HU_p044","0.248564666016918","0.273331211998131","0.0588235294117647"
"1670","HU","R1000","Potatoes","heat waves","0.5","HU_p050","0.724190703668609","0.145660972960008","0.147058823529412"
"1671","HU","R1000","Potatoes","heat waves","0.5","HU_p059","0.131710823928748","0.325434908223853","0.0294117647058824"
"1672","HU","R1000","Potatoes","heat waves","0.5","HU_p061","0.00676442187218527","0.498001563291167","0.0294117647058824"
"1673","HU","R1000","Potatoes","heat waves","0.5","HU_p062","0.594173497527759","0.177306240092196","0.0294117647058824"
"1674","HU","R1000","Potatoes","heat waves","0.5","HU_p065","0.979098307048904","0.0543458050156623","0.0588235294117647"
"1675","HU","R1000","Potatoes","heat waves","0.5","HU_p066","0.983223821917369","0.0505096840313529","0.0588235294117647"
"1676","HU","R1000","Potatoes","heat waves","0.5","HU_p067","0.316971115150121","0.250462561455833","0.0294117647058824"
"1677","HU","R1000","Potatoes","heat waves","0.5","HU_p069","0.870032316451323","0.105192728422502","0.0294117647058824"
"1678","HU","R1000","Potatoes","heat waves","0.5","HU_p070","0.559415000589123","0.185710767913528","0.0294117647058824"
"1679","HU","R1000","Potatoes","heat waves","0.5","HU_p078","0.0338237545682452","0.414785007714154","0.0294117647058824"
"1680","HU","R1000","Potatoes","heat waves","0.5","HU_p079","0.81313345511276","0.122257848761912","0.0294117647058824"
"1681","HU","R1000","Potatoes","heat waves","0.5","HU_p080","0.854598905238534","0.110077800887751","0.0294117647058824"
"1682","HU","R1000","Potatoes","heat waves","0.5","HU_p081","0.970710051699113","0.0609216791418889","0.0294117647058824"
"1683","HU","R1000","Potatoes","heat waves","0.5","HU_p084","0.181335694089975","0.300359883008533","0.0294117647058824"
"1684","HU","R1000","Potatoes","heat waves","0.5","HU_p085","0.426453261684766","0.219212973219348","0.0294117647058824"
"1685","HU","R1000","Potatoes","heat waves","0.5","HU_p087","0.910932376400525","0.0907900105263011","0.0294117647058824"
"1686","HU","R1000","Potatoes","heat waves","0.5","HU_p088","0.997299803513089","0.0282231975927454","0.0294117647058824"
"1687","HU","R1000","Potatoes","heat waves","0.5","HU_p089","0.591495356605941","0.177951867546724","0.0294117647058824"
"1688","HU","R1000","Potatoes","heat waves","0.5","HU_p090","0.0808924025383929","0.360218106407338","0.0294117647058824"
"1689","HU","R1000","Potatoes","heat waves","0.5","HU_p091","0.454905496834771","0.211762750593477","0.0294117647058824"
"1690","HU","R1000","Potatoes","heat waves","0.5","HU_p096","0.820850884565574","0.120075651417662","0.0294117647058824"
"1691","HU","R1000","Potatoes","heat waves","0.5","HU_p099","0.0266551859696586","0.428349814269573","0.0294117647058824"
"1692","HU","R1000","Potatoes","heat waves","0.5","HU_p101","0.884284547467614","0.100451136259099","0.0294117647058824"
"1693","HU","R1000","Potatoes","heat waves","0.5","HU_p102","0.827571921379663","0.118146987627623","0.0294117647058824"
"1694","HU","R1000","Potatoes","heat waves","0.5","HU_p104","0.663826860792245","0.160506243498839","0.0294117647058824"
"1695","HU","R1000","Potatoes","heat waves","0.5","HU_p106","0.210598122054766","0.287860629948523","0.0294117647058824"
"1696","HU","R1000","Potatoes","heat waves","0.5","HU_p107","0.156612195165856","0.31211138102002","0.117647058823529"
"1697","HU","R1000","Potatoes","heat waves","0.5","HU_p108","0.846853600376766","0.112447232539377","0.0294117647058824"
"1698","HU","R1000","Potatoes","heat waves","0.5","HU_p109","0.0247000764851123","0.432584110229397","0.0294117647058824"
"1699","HU","R1000","Potatoes","heat waves","0.5","HU_p115","0.280971164640186","0.262059446887907","0.0294117647058824"
"1700","HU","R2000","Sugar beet","heat waves","0.6","HU_p002","0.933886393181346","0.0812386058756132","0.0588235294117647"
"1701","HU","R2000","Sugar beet","heat waves","0.6","HU_p003","0.904798787628448","0.093124708975198","0.0294117647058824"
"1702","HU","R2000","Sugar beet","heat waves","0.6","HU_p004","0.803525305637728","0.124930518226365","0.0294117647058824"
"1703","HU","R2000","Sugar beet","heat waves","0.6","HU_p005","0.935925144438839","0.0803120868366984","0.0294117647058824"
"1704","HU","R2000","Sugar beet","heat waves","0.6","HU_p006","0.749524440485494","0.139244954972997","0.0294117647058824"
"1705","HU","R2000","Sugar beet","heat waves","0.6","HU_p007","0.685321400273452","0.155272421536566","0.147058823529412"
"1706","HU","R2000","Sugar beet","heat waves","0.6","HU_p008","0.897083881580667","0.095960081603228","0.117647058823529"
"1707","HU","R2000","Sugar beet","heat waves","0.6","HU_p009","0.448131314005607","0.213518306086669","0.0294117647058824"
"1708","HU","R2000","Sugar beet","heat waves","0.6","HU_p010","0.344950066883796","0.24198290089651","0.0294117647058824"
"1709","HU","R2000","Sugar beet","heat waves","0.6","HU_p016","0.990291119306417","0.0422488246422436","0.0294117647058824"
"1710","HU","R2000","Sugar beet","heat waves","0.6","HU_p018","0.782468218078852","0.130639279743479","0.0588235294117647"
"1711","HU","R2000","Sugar beet","heat waves","0.6","HU_p021","0.218561457958662","0.284672907057311","0.0294117647058824"
"1712","HU","R2000","Sugar beet","heat waves","0.6","HU_p023","0.0247565609477905","0.432457852134023","0.0294117647058824"
"1713","HU","R2000","Sugar beet","heat waves","0.6","HU_p024","0.839590929207548","0.114625372494797","0.0294117647058824"
"1714","HU","R2000","Sugar beet","heat waves","0.6","HU_p030","0.36798573867167","0.235288254469998","0.117647058823529"
"1715","HU","R2000","Sugar beet","heat waves","0.6","HU_p031","0.0331504176043241","0.415949931534193","0.0294117647058824"
"1716","HU","R2000","Sugar beet","heat waves","0.6","HU_p032","0.691926700358304","0.153654374437247","0.0588235294117647"
"1717","HU","R2000","Sugar beet","heat waves","0.6","HU_p033","0.73106540625572","0.143934036304377","0.0294117647058824"
"1718","HU","R2000","Sugar beet","heat waves","0.6","HU_p040","0.991345237827438","0.0407150940032732","0.0294117647058824"
