;country;crop_name;crop_id;uncertainty_indicator;odds_ratio_days_heatwave;odds_ratio_days_coldwave;odds_ratio_days_drought;odds_ratio_days_flood;odds_ratio_days_firerisk;odds_ratio_exp_area_heatwaves;odds_ratio_exp_area_coldwaves;odds_ratio_exp_area_droughts;odds_ratio_exp_area_floods;odds_ratio_exp_area_fireweatherrisk;max_likelihood_pseudo_R2;Wald_Test_p_val_days_heatwave;Wald_Test_p_val_days_coldwave;Wald_Test_p_val_days_drought;Wald_Test_p_val_days_flood;Wald_Test_p_val_days_firerisk;Wald_Test_p_val_exp_area_heatwaves;Wald_Test_p_val_exp_area_coldwaves;Wald_Test_p_val_exp_area_droughts;Wald_Test_p_val_exp_area_floods;Wald_Test_p_val_exp_area_fireweatherrisk
569;DK;Leguminous plants green;G2000;0.109;1.03027958440842;0.999429826216592;NA;NA;1.00238944435844;NA;1.00143223957734;NA;NA;1.00305882446245;0.16841838692184;0.149348180749384;0.955857558018516;1;1;NA;1;NA;1;1;0.749925586880187
570;DK;Green maize;G3000;0.761;0.981209742893036;0.998342956977327;1.03327900344616;NA;0.993609344299677;1.00271944612106;1.00294075276927;NA;NA;0.997493009517244;0.272298816879809;0.0944384254001847;0.781168426794009;0.0161857501379824;1;NA;0.152750149541528;0.207767838017229;1;1;0.163723467501548
571;DK;Vegetables (excl. tomatoes);V0000_S0000;0;0.986619949216336;0.99564048932566;0.997612610811722;NA;1.0030417889154;NA;NA;NA;NA;NA;0.0794203067454444;0.241725481015592;0.436099519462352;0.844831029843562;1;NA;1;1;1;1;1
572;DK;Tomatoes;V3120;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
573;DK;Fruits;F0000 (excl. nuts);0;0.996826372867196;0.995558654215566;0.999707541713654;NA;0.998094583821775;NA;NA;NA;NA;NA;0.0280673825541434;0.786086190478285;0.439960724322639;0.981398517432724;1;NA;1;1;1;1;1
574;DK;Nuts;F0810;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
575;DK;Industrial roundwood, coniferous;c_126;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
576;DK;Industrial roundwood, non-coniferous;c_127;0;0.987410872930502;1.00414190525473;1.0113940555852;NA;0.994280971439258;NA;NA;NA;NA;NA;0.110428495327526;0.245383746623753;0.437026061897239;0.330957914927464;1;NA;1;1;1;1;1
577;DK;Fuel wood;c_128;0;1.0008261085138;0.992188580370295;1.00462348792525;NA;0.993524035040249;NA;NA;NA;NA;NA;0.109779646557674;0.939078016457643;0.144883232900825;0.690673238169436;1;NA;1;1;1;1;1
578;DK;Rice;C2001;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
579;DK;Sugar beet;R2001;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
580;DK;Leguminous plants green;G2001;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
581;DK;Rice;C2002;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
582;DK;Sugar beet;R2002;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
583;DK;Leguminous plants green;G2002;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
584;DK;Rice;C2003;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
585;DK;Sugar beet;R2003;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
586;DK;Leguminous plants green;G2003;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
587;DK;Rice;C2004;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
588;DK;Sugar beet;R2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
589;DK;Leguminous plants green;G2004;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
590;DK;Rice;C2005;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
591;DK;Sugar beet;R2005;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
592;DK;Leguminous plants green;G2005;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
593;DK;Rice;C2006;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
594;DK;Sugar beet;R2006;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
595;DK;Leguminous plants green;G2006;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
596;DK;Rice;C2007;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
597;DK;Sugar beet;R2007;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
598;DK;Leguminous plants green;G2007;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
599;DK;Rice;C2008;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
600;DK;Sugar beet;R2008;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
601;DK;Leguminous plants green;G2008;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
602;DK;Rice;C2009;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
603;DK;Sugar beet;R2009;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
604;DK;Leguminous plants green;G2009;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
605;DK;Rice;C2010;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
606;DK;Sugar beet;R2010;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
607;DK;Leguminous plants green;G2010;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
608;DK;Rice;C2011;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
609;DK;Sugar beet;R2011;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
610;DK;Leguminous plants green;G2011;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
611;DK;Rice;C2012;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
612;DK;Sugar beet;R2012;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
613;DK;Leguminous plants green;G2012;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
614;DK;Rice;C2013;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
615;DK;Sugar beet;R2013;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
616;DK;Leguminous plants green;G2013;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
617;DK;Rice;C2014;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
618;DK;Sugar beet;R2014;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
619;DK;Leguminous plants green;G2014;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
620;DK;Rice;C2015;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
621;DK;Sugar beet;R2015;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
622;DK;Leguminous plants green;G2015;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
623;DK;Rice;C2016;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
624;DK;Sugar beet;R2016;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
625;DK;Leguminous plants green;G2016;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
626;DK;Rice;C2017;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
627;DK;Sugar beet;R2017;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
628;DK;Leguminous plants green;G2017;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
629;DK;Rice;C2018;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
630;DK;Sugar beet;R2018;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
631;DK;Leguminous plants green;G2018;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
632;DK;Rice;C2019;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
633;DK;Sugar beet;R2019;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
634;DK;Leguminous plants green;G2019;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
635;DK;Rice;C2020;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
636;DK;Sugar beet;R2020;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
637;DK;Leguminous plants green;G2020;0.109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
638;EE;Wheat & spelt;C1100;0;1.01676258079209;0.992947557876666;1.00217275769143;NA;0.998660077391222;NA;NA;NA;NA;NA;0.106930121914889;0.0698775693966116;0.343971314225964;0.497214529342227;1;NA;1;1;1;1;1
639;EE;Rye;C1200;0;1.00504609905696;1.00427920345385;0.996984999527446;NA;1.00477604127826;NA;NA;NA;NA;NA;0.0695490777061445;0.582629139377376;0.574295582092724;0.356162285253813;1;NA;1;1;1;1;1
640;EE;Barley;C1300;0;1.00356196602199;0.988995465214073;1.0028750204219;NA;1.01063953885951;NA;NA;NA;NA;NA;0.224114748289369;0.670479597420697;0.116556362134851;0.336954722093974;1;NA;1;1;1;1;1
641;EE;Oats;C1400;0;1.01635504984131;0.999623631562657;1.00724032091797;NA;1.00650048169892;NA;NA;NA;NA;NA;0.259191307354618;0.0529017956651479;0.955640809123792;0.017104030168245;1;NA;1;1;1;1;1
642;EE;Maize;C1500;0;1;1;1;NA;1;1;1;1;1;1;NaN;1;1;1;1;1;1;1;1;1;1
643;EE;Sorghum;C1700;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
644;EE;Rice;C2000;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
645;EE;Cereals nec;C1900;0;1.01421995546458;1.00199896623698;0.997286725462886;NA;0.999037937080126;NA;NA;NA;NA;NA;0.0936184134195555;0.123890959704062;0.789744951882627;0.399755524482129;1;NA;1;1;1;1;1
646;EE;Dry pulses;P0000;0;1.00257909974766;0.996554528949167;0.997836234355509;NA;1.00427960579669;NA;NA;NA;NA;NA;0.0583763028300333;0.779475075808348;0.651482461280633;0.509280405313796;1;NA;1;1;1;1;1
647;EE;Roots & tubers;R0000;0;0.995826495949071;1.00811840152669;0.995572543920471;NA;0.994948371690733;NA;NA;NA;NA;NA;0.101606624294324;0.641944872873908;0.281972092018302;0.170793384920613;1;NA;1;1;1;1;1
648;EE;Potatoes;R1000;0;0.995952690577827;1.0063076461688;0.99981271442486;NA;1.00094941608566;NA;NA;NA;NA;NA;0.0237482053578306;0.665283239194481;0.420478089300384;0.955165842882207;1;NA;1;1;1;1;1
649;EE;Sugar beet;R2000;0;0.995069740791266;1.00587352475914;0.998542966025457;NA;1.00613487463234;NA;NA;NA;NA;NA;0.114471162505446;0.838456728866294;0.525407917389023;0.838456728866294;1;NA;1;1;1;1;1
650;EE;Rape seed;I1110;0;1.01608680461953;0.999179755529718;1.0013859984341;NA;0.999212759541161;NA;NA;NA;NA;NA;0.0837626282839169;0.0850506256648249;0.913184780751641;0.668234115317825;1;NA;1;1;1;1;1
651;EE;Sunflower seed;I1120;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
652;EE;Soy beans;I1130;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
653;EE;Fibre flax;I2100;0;0.989365439649122;0.998937338091055;1.00084129136384;NA;1.00826109819586;NA;NA;NA;NA;NA;0.143455117836596;0.170477058211006;0.867781709459109;0.758922554816282;1;NA;1;1;1;1;1
654;EE;Hemp;I2200;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
655;EE;Tobacco;I3000;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
656;EE;Hops;I4000;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
657;EE;Aromatic & medicinal plants;I5000;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
658;EE;Green plants fodder;G0000;0;1.0084672907037;1.00534203844;1.0058783282031;NA;0.995863570925913;NA;NA;NA;NA;NA;0.191440258579985;0.308409244549924;0.43656387053298;0.0512029628755538;1;NA;1;1;1;1;1
659;EE;Temporary grassland;G1000;0;1.00701172171028;0.999466176894576;1.00268732673237;NA;0.997681230053686;NA;NA;NA;NA;NA;0.0780659239545258;0.27179518390926;0.918692305630069;0.236261284154601;1;NA;1;1;1;1;1
660;EE;Leguminous plants green;G2000;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
661;EE;Green maize;G3000;0;1.01566727139219;0.999209951931226;1.00136770995562;NA;0.999238984817047;NA;NA;NA;NA;NA;0.0795620163029487;0.0938077329626892;0.916559896637616;0.67304501727959;1;NA;1;1;1;1;1
662;EE;Vegetables (excl. tomatoes);V0000_S0000;0;1.00296651644569;1.00063288011266;1.0011310420742;NA;1.00658462208816;NA;NA;NA;NA;NA;0.0579144658471573;0.747555937096664;0.933931347926817;0.730011609188409;1;NA;1;1;1;1;1
663;EE;Tomatoes;V3120;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
664;EE;Fruits;F0000 (excl. nuts);0;0.986255387818051;1.00138943664158;0.999145009987063;NA;1.00180318088717;NA;NA;NA;NA;NA;0.0630342157455794;0.137520844023732;0.855274971925411;0.793362503172102;1;NA;1;1;1;1;1
665;EE;Nuts;F0810;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
666;EE;Industrial roundwood, coniferous;c_126;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
667;EE;Industrial roundwood, non-coniferous;c_127;0;1.00671493147743;1.01699164869112;1.00133140388687;NA;1.00708903911357;NA;NA;NA;NA;NA;0.239246438489452;0.403412948778185;0.0147294500926984;0.639502442578309;1;NA;1;1;1;1;1
668;EE;Fuel wood;c_128;0;1.01570967914673;1.00870143844008;1.00234900246414;NA;1.00086157200078;NA;NA;NA;NA;NA;0.158362250990517;0.0694539496817184;0.218004076894462;0.433601718843436;1;NA;1;1;1;1;1
669;EE;Rice;C2001;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
670;EE;Sugar beet;R2001;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
671;EE;Leguminous plants green;G2001;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
672;EE;Rice;C2002;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
673;EE;Sugar beet;R2002;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
674;EE;Leguminous plants green;G2002;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
675;EE;Rice;C2003;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
676;EE;Sugar beet;R2003;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
677;EE;Leguminous plants green;G2003;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
678;EE;Rice;C2004;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
679;EE;Sugar beet;R2004;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
680;EE;Leguminous plants green;G2004;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
681;EE;Rice;C2005;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
682;EE;Sugar beet;R2005;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
683;EE;Leguminous plants green;G2005;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
684;EE;Rice;C2006;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
685;EE;Sugar beet;R2006;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
686;EE;Leguminous plants green;G2006;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
687;EE;Rice;C2007;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
688;EE;Sugar beet;R2007;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
689;EE;Leguminous plants green;G2007;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
690;EE;Rice;C2008;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
691;EE;Sugar beet;R2008;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
692;EE;Leguminous plants green;G2008;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
693;EE;Rice;C2009;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
694;EE;Sugar beet;R2009;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
695;EE;Leguminous plants green;G2009;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
696;EE;Rice;C2010;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
697;EE;Sugar beet;R2010;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
698;EE;Leguminous plants green;G2010;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
699;EE;Rice;C2011;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
700;EE;Sugar beet;R2011;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
701;EE;Leguminous plants green;G2011;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
702;EE;Rice;C2012;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
703;EE;Sugar beet;R2012;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
704;EE;Leguminous plants green;G2012;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
705;EE;Rice;C2013;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
706;EE;Sugar beet;R2013;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
707;EE;Leguminous plants green;G2013;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
708;EE;Rice;C2014;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
709;EE;Sugar beet;R2014;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
710;EE;Leguminous plants green;G2014;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
711;EE;Rice;C2015;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
712;EE;Sugar beet;R2015;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
713;EE;Leguminous plants green;G2015;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
714;EE;Rice;C2016;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
715;EE;Sugar beet;R2016;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
716;EE;Leguminous plants green;G2016;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
717;EE;Rice;C2017;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
718;EE;Sugar beet;R2017;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
719;EE;Leguminous plants green;G2017;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
720;EE;Rice;C2018;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
721;EE;Sugar beet;R2018;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
722;EE;Leguminous plants green;G2018;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
723;EE;Rice;C2019;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
724;EE;Sugar beet;R2019;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
725;EE;Leguminous plants green;G2019;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
726;EE;Rice;C2020;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
727;EE;Sugar beet;R2020;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
728;EE;Leguminous plants green;G2020;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
729;FI;Wheat & spelt;C1100;0.109;1.01905542688086;1.00179925507496;0.99276005645024;NA;0.996904502361646;0.991945804213924;1.00144827590737;2.08517660326072;NA;1.01014199821026;0.2261678003879;0.0700325694085261;0.688678617303741;0.280592835665006;1;NA;0.653614366835457;0.103708075166212;0.670056061623402;1;0.325870042332672
730;FI;Rye;C1200;0.239;1.02182889672839;0.999648131579356;0.991441629570347;NA;0.997319692441393;0.994750889456087;1.00234014460762;1.39135872219206;NA;1.01008551519984;0.290500044396707;0.0323768333951278;0.934630827764953;0.18471204938338;1;NA;0.684831182199288;0.265600114141631;0.475788314601289;1;0.445143853712137
731;FI;Barley;C1300;0.565;1.00980649988057;1.00409680649982;0.995449131154385;NA;1.00758284492131;0.995601318397958;1.0004751653032;6.12476423886475;NA;0.995101315696944;0.109923865143844;0.372319147900308;0.397688177653006;0.525097569741113;1;NA;0.311283194525294;0.398086140804291;0.895522113772887;1;0.53048493943043
732;FI;Oats;C1400;0.239;1.00238263453599;1.00452673511756;0.999074061793407;NA;1.0031513211034;NA;NA;NA;NA;NA;0.058982655815275;0.686493900049578;0.172009383304616;0.809272505150949;1;NA;1;1;1;1;1
733;FI;Maize;C1500;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
734;FI;Sorghum;C1700;0;1;1;1;NA;1;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
735;FI;Rice;C2000;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NaN;1;1;1;1;1;1;1;1;1;1
736;FI;Cereals nec;C1900;0;1.0009157675299;0.999072513995483;1.00140716902615;NA;1.0042139024343;NA;NA;NA;NA;NA;0.0330829780667327;0.852526701341757;0.733871989355322;0.661468328954441;1;NA;1;1;1;1;1
